Algorithm,Seed,Return,Pool size,Log time
RDQN_Normal,42,10.24644549763451,12,06-18 15:59:08
RDQN_Normal,42,10.24644549763451,24,06-18 15:59:08
RDQN_Normal,42,10.24644549763451,36,06-18 15:59:09
RDQN_Normal,42,10.24644549763451,48,06-18 15:59:09
RDQN_Normal,42,10.24644549763451,60,06-18 15:59:10
RDQN_Normal,42,10.24644549763451,72,06-18 15:59:10
RDQN_Normal,42,10.24644549763451,84,06-18 15:59:11
RDQN_Normal,42,10.24644549763451,96,06-18 15:59:11
RDQN_Normal,42,10.24644549763451,108,06-18 15:59:11
RDQN_Normal,42,10.24644549763451,120,06-18 15:59:12
RDQN_Normal,42,10.24644549763451,132,06-18 15:59:12
RDQN_Normal,42,10.24644549763451,144,06-18 15:59:13
RDQN_Normal,42,10.24644549763451,156,06-18 15:59:13
RDQN_Normal,42,10.24644549763451,168,06-18 15:59:14
RDQN_Normal,42,10.24644549763451,180,06-18 15:59:14
RDQN_Normal,42,10.24644549763451,192,06-18 15:59:15
RDQN_Normal,42,10.24644549763451,204,06-18 15:59:15
RDQN_Normal,42,10.24644549763451,216,06-18 15:59:16
RDQN_Normal,42,10.24644549763451,228,06-18 15:59:16
RDQN_Normal,42,10.24644549763451,240,06-18 15:59:17
RDQN_Normal,42,10.24644549763451,252,06-18 15:59:17
RDQN_Normal,42,10.24644549763451,264,06-18 15:59:18
RDQN_Normal,42,14.802311416833758,283,06-18 15:59:19
RDQN_Normal,42,40.753111879271316,341,06-18 15:59:23
RDQN_Normal,42,10.379778831173324,353,06-18 15:59:24
RDQN_Normal,42,10.24644549763451,365,06-18 15:59:25
RDQN_Normal,42,14.779778846438722,384,06-18 15:59:27
RDQN_Normal,42,68.02022116903633,484,06-18 15:59:35
RDQN_Normal,42,67.0202211690363,584,06-18 15:59:43
RDQN_Normal,42,67.08688774413476,684,06-18 15:59:53
RDQN_Normal,42,70.68688783546213,784,06-18 16:00:05
RDQN_Normal,42,10.37977883096784,796,06-18 16:00:06
RDQN_Normal,42,10.24644549763451,808,06-18 16:00:07
RDQN_Normal,42,13.04910836579813,824,06-18 16:00:09
RDQN_Normal,42,10.24644549763451,836,06-18 16:00:11
RDQN_Normal,42,10.37977883096784,848,06-18 16:00:12
RDQN_Normal,42,10.24644549763451,860,06-18 16:00:14
RDQN_Normal,42,10.37977883096784,872,06-18 16:00:15
RDQN_Normal,42,10.24644549763451,884,06-18 16:00:16
RDQN_Normal,42,13.73333333309251,901,06-18 16:00:18
RDQN_Normal,42,24.513118259269184,933,06-18 16:00:21
RDQN_Normal,42,48.24940677430991,998,06-18 16:00:29
RDQN_Normal,42,12.40034378412139,1013,06-18 16:00:31
RDQN_Normal,42,12.40034378412139,1028,06-18 16:00:32
RDQN_Normal,42,12.352153793296905,1043,06-18 16:00:33
RDQN_Normal,42,15.979831090253025,1063,06-18 16:00:35
RDQN_Normal,42,69.35355450233787,1163,06-18 16:00:43
RDQN_Normal,42,68.82021941813137,1263,06-18 16:00:52
RDQN_Normal,42,10.382091034952992,1275,06-18 16:00:53
RDQN_Normal,42,70.15355450236967,1375,06-18 16:01:03
RDQN_Normal,42,69.2202211690363,1475,06-18 16:01:14
RDQN_Normal,42,70.77982500944414,1575,06-18 16:01:25
RDQN_Normal,42,8.152932782954469,1585,06-18 16:01:26
RDQN_Normal,42,69.4868870487887,1685,06-18 16:01:37
RDQN_Normal,42,3.068201968870944,1689,06-18 16:01:38
RDQN_Normal,42,5.0862721971320415,1696,06-18 16:01:39
RDQN_Normal,42,3.068201968870944,1700,06-18 16:01:39
RDQN_Normal,42,69.86667274775168,1800,06-18 16:01:51
RDQN_Normal,42,70.68688702128281,1900,06-18 16:02:01
RDQN_Normal,42,69.62022116876439,2000,06-18 16:02:12
RDQN_Normal,42,25.849418922592356,2034,06-18 16:02:16
RDQN_Normal,42,73.35355450236912,2134,06-18 16:02:27
RDQN_Normal,42,73.44684234187359,2234,06-18 16:02:37
RDQN_Normal,42,70.26466480570711,2334,06-18 16:02:49
RDQN_Normal,42,70.26427555770063,2434,06-18 16:03:01
RDQN_Normal,42,15.864010572895761,2454,06-18 16:03:04
RDQN_Normal,42,70.2868810474543,2554,06-18 16:03:15
RDQN_Normal,42,72.82018018134092,2654,06-18 16:03:27
RDQN_Normal,42,70.40172310113032,2754,06-18 16:03:36
RDQN_Normal,42,69.50821637572594,2854,06-18 16:03:48
RDQN_Normal,42,70.41790896300606,2954,06-18 16:03:58
RDQN_Normal,42,18.113113070553634,2977,06-18 16:04:01
RDQN_Normal,42,30.797338036260086,3018,06-18 16:04:05
RDQN_Normal,42,69.75355450236955,3118,06-18 16:04:17
RDQN_Normal,42,72.95350832595874,3218,06-18 16:04:28
RDQN_Normal,42,70.55350314770986,3318,06-18 16:04:39
RDQN_Normal,42,69.597998946814,3418,06-18 16:04:48
RDQN_Normal,42,69.8915464785664,3518,06-18 16:04:59
RDQN_Normal,42,68.15355450236962,3618,06-18 16:05:12
RDQN_Normal,42,68.15355450236962,3718,06-18 16:05:22
RDQN_Normal,42,70.44244339125845,3818,06-18 16:05:31
RDQN_Normal,42,32.93333336686035,3862,06-18 16:05:35
RDQN_Normal,42,70.68688783570289,3962,06-18 16:05:44
RDQN_Normal,42,69.55355450236966,4062,06-18 16:05:54
RDQN_Normal,42,70.8646656134808,4162,06-18 16:06:05
RDQN_Normal,42,69.486887835703,4262,06-18 16:06:13
RDQN_Normal,42,72.24244339125391,4362,06-18 16:06:22
RDQN_Normal,42,69.3979989468141,4462,06-18 16:06:35
RDQN_Normal,42,70.6646656134807,4562,06-18 16:06:47
RDQN_Normal,42,70.39675273630118,4662,06-18 16:06:58
RDQN_Normal,42,30.80075147465339,4703,06-18 16:07:03
RDQN_Normal,42,70.15355450233426,4803,06-18 16:07:15
RDQN_Normal,42,70.53133228014737,4903,06-18 16:07:27
RDQN_Normal,42,22.249108367658586,4932,06-18 16:07:31
RDQN_Normal,42,15.864010678283964,4952,06-18 16:07:34
RDQN_Normal,42,38.77983109028783,5004,06-18 16:07:40
RDQN_Normal,42,73.18279158005322,5104,06-18 16:07:52
RDQN_Normal,42,71.48688783570303,5204,06-18 16:08:04
RDQN_Normal,42,70.95355450236964,5304,06-18 16:08:17
RDQN_Normal,42,73.24354928526704,5404,06-18 16:08:28
RDQN_Normal,42,70.28688704878874,5504,06-18 16:08:40
RDQN_Normal,42,73.62456622983449,5604,06-18 16:08:51
RDQN_Normal,42,73.75027137301446,5704,06-18 16:09:02
RDQN_Normal,42,73.08683557844785,5804,06-18 16:09:14
RDQN_Normal,42,73.84875770161905,5904,06-18 16:09:27
