Algorithm,Seed,Return,Pool size,Log time
RDQN_Normal,6,0.9104891627863952,2,06-21 14:19:55
RDQN_Normal,6,0.9104891627863952,4,06-21 14:19:55
RDQN_Normal,6,0.9104891627863952,6,06-21 14:19:55
RDQN_Normal,6,0.9104891627863952,8,06-21 14:19:55
RDQN_Normal,6,0.9104891627863952,10,06-21 14:19:55
RDQN_Normal,6,0.9104891627863952,12,06-21 14:19:55
RDQN_Normal,6,0.9104891627863952,14,06-21 14:19:56
RDQN_Normal,6,0.9104891627863952,16,06-21 14:19:56
RDQN_Normal,6,0.9104891627863952,18,06-21 14:19:56
RDQN_Normal,6,0.9104891627863952,20,06-21 14:19:56
RDQN_Normal,6,0.9104891627863952,22,06-21 14:19:56
RDQN_Normal,6,0.9104891627863952,24,06-21 14:19:57
RDQN_Normal,6,0.9104891627863952,26,06-21 14:19:57
RDQN_Normal,6,0.9104891627863952,28,06-21 14:19:57
RDQN_Normal,6,0.9104891627863952,30,06-21 14:19:57
RDQN_Normal,6,0.9104891627863952,32,06-21 14:19:57
RDQN_Normal,6,0.9104891627863952,34,06-21 14:19:57
RDQN_Normal,6,0.9104891627863952,36,06-21 14:19:58
RDQN_Normal,6,0.9104891627863952,38,06-21 14:19:58
RDQN_Normal,6,0.9104891627863952,40,06-21 14:19:58
RDQN_Normal,6,0.9104891627863952,42,06-21 14:19:58
RDQN_Normal,6,0.9104891627863952,44,06-21 14:19:58
RDQN_Normal,6,0.9104891627863952,46,06-21 14:19:59
RDQN_Normal,6,0.9104891627863952,48,06-21 14:19:59
RDQN_Normal,6,0.9104891627863952,50,06-21 14:19:59
RDQN_Normal,6,0.9104891627863952,52,06-21 14:19:59
RDQN_Normal,6,0.9104891627863952,54,06-21 14:19:59
RDQN_Normal,6,0.9104891627863952,56,06-21 14:20:00
RDQN_Normal,6,0.9104891627863952,58,06-21 14:20:00
RDQN_Normal,6,0.9104891627863952,60,06-21 14:20:00
RDQN_Normal,6,0.9104891627863952,62,06-21 14:20:00
RDQN_Normal,6,0.9104891627863952,64,06-21 14:20:00
RDQN_Normal,6,0.9104891627863952,66,06-21 14:20:01
RDQN_Normal,6,0.9104891627863952,68,06-21 14:20:01
RDQN_Normal,6,0.9104891627863952,70,06-21 14:20:01
RDQN_Normal,6,0.9104891627863952,72,06-21 14:20:01
RDQN_Normal,6,0.9104891627863952,74,06-21 14:20:01
RDQN_Normal,6,0.9104891627863952,76,06-21 14:20:01
RDQN_Normal,6,0.9104891627863952,78,06-21 14:20:02
RDQN_Normal,6,0.9104891627863952,80,06-21 14:20:02
RDQN_Normal,6,0.9104891627863952,82,06-21 14:20:02
RDQN_Normal,6,0.9104891627863952,84,06-21 14:20:02
RDQN_Normal,6,0.9104891627863952,86,06-21 14:20:02
RDQN_Normal,6,0.9104891627863952,88,06-21 14:20:03
RDQN_Normal,6,0.9104891627863952,90,06-21 14:20:03
RDQN_Normal,6,0.9104891627863952,92,06-21 14:20:03
RDQN_Normal,6,0.9104891627863952,94,06-21 14:20:03
RDQN_Normal,6,0.9104891627863952,96,06-21 14:20:03
RDQN_Normal,6,0.9104891627863952,98,06-21 14:20:04
RDQN_Normal,6,0.9104891627863952,100,06-21 14:20:04
RDQN_Normal,6,0.9104891627863952,102,06-21 14:20:04
RDQN_Normal,6,0.9104891627863952,104,06-21 14:20:04
RDQN_Normal,6,0.9104891627863952,106,06-21 14:20:04
RDQN_Normal,6,0.9104891627863952,108,06-21 14:20:04
RDQN_Normal,6,0.9104891627863952,110,06-21 14:20:05
RDQN_Normal,6,0.9104891627863952,112,06-21 14:20:05
RDQN_Normal,6,0.9104891627863952,114,06-21 14:20:05
RDQN_Normal,6,0.9104891627863952,116,06-21 14:20:05
RDQN_Normal,6,0.9104891627863952,118,06-21 14:20:05
RDQN_Normal,6,0.9104891627863952,120,06-21 14:20:06
RDQN_Normal,6,0.9104891627863952,122,06-21 14:20:06
RDQN_Normal,6,0.9104891627863952,124,06-21 14:20:06
RDQN_Normal,6,0.9104891627863952,126,06-21 14:20:06
RDQN_Normal,6,0.9104891627863952,128,06-21 14:20:06
RDQN_Normal,6,0.9104891627863952,130,06-21 14:20:07
RDQN_Normal,6,0.9104891627863952,132,06-21 14:20:07
RDQN_Normal,6,0.9104891627863952,134,06-21 14:20:07
RDQN_Normal,6,0.9104891627863952,136,06-21 14:20:07
RDQN_Normal,6,0.9104891627863952,138,06-21 14:20:07
RDQN_Normal,6,0.9104891627863952,140,06-21 14:20:07
RDQN_Normal,6,0.9104891627863952,142,06-21 14:20:08
RDQN_Normal,6,0.9104891627863952,144,06-21 14:20:08
RDQN_Normal,6,0.9104891627863952,146,06-21 14:20:08
RDQN_Normal,6,0.9104891627863952,148,06-21 14:20:08
RDQN_Normal,6,0.9104891627863952,150,06-21 14:20:08
RDQN_Normal,6,0.9104891627863952,152,06-21 14:20:09
RDQN_Normal,6,0.9104891627863952,154,06-21 14:20:09
RDQN_Normal,6,0.9104891627863952,156,06-21 14:20:09
RDQN_Normal,6,0.9104891627863952,158,06-21 14:20:09
RDQN_Normal,6,0.9104891627863952,160,06-21 14:20:09
RDQN_Normal,6,0.9104891627863952,162,06-21 14:20:10
RDQN_Normal,6,0.9104891627863952,164,06-21 14:20:10
RDQN_Normal,6,0.9104891627863952,166,06-21 14:20:10
RDQN_Normal,6,0.9104891627863952,168,06-21 14:20:10
RDQN_Normal,6,0.9104891627863952,170,06-21 14:20:10
RDQN_Normal,6,0.9104891627863952,172,06-21 14:20:10
RDQN_Normal,6,0.9104891627863952,174,06-21 14:20:11
RDQN_Normal,6,0.9104891627863952,176,06-21 14:20:11
RDQN_Normal,6,0.9104891627863952,178,06-21 14:20:11
RDQN_Normal,6,0.9104891627863952,180,06-21 14:20:11
RDQN_Normal,6,0.9104891627863952,182,06-21 14:20:11
RDQN_Normal,6,0.9104891627863952,184,06-21 14:20:12
RDQN_Normal,6,0.9104891627863952,186,06-21 14:20:12
RDQN_Normal,6,0.9104891627863952,188,06-21 14:20:12
RDQN_Normal,6,0.9104891627863952,190,06-21 14:20:12
RDQN_Normal,6,0.9104891627863952,192,06-21 14:20:12
RDQN_Normal,6,0.9104891627863952,194,06-21 14:20:12
RDQN_Normal,6,0.9104891627863952,196,06-21 14:20:13
RDQN_Normal,6,0.9104891627863952,198,06-21 14:20:13
RDQN_Normal,6,0.9104891627863952,200,06-21 14:20:13
RDQN_Normal,6,0.9104891627863952,202,06-21 14:20:13
RDQN_Normal,6,0.9104891627863952,204,06-21 14:20:13
RDQN_Normal,6,0.9104891627863952,206,06-21 14:20:14
RDQN_Normal,6,0.9104891627863952,208,06-21 14:20:14
RDQN_Normal,6,0.9104891627863952,210,06-21 14:20:14
RDQN_Normal,6,0.9104891627863952,212,06-21 14:20:14
RDQN_Normal,6,0.9104891627863952,214,06-21 14:20:14
RDQN_Normal,6,0.9104891627863952,216,06-21 14:20:14
RDQN_Normal,6,0.9104891627863952,218,06-21 14:20:15
RDQN_Normal,6,0.9104891627863952,220,06-21 14:20:15
RDQN_Normal,6,0.9104891627863952,222,06-21 14:20:15
RDQN_Normal,6,0.9104891627863952,224,06-21 14:20:15
RDQN_Normal,6,0.9104891627863952,226,06-21 14:20:15
RDQN_Normal,6,0.9104891627863952,228,06-21 14:20:16
RDQN_Normal,6,0.9104891627863952,230,06-21 14:20:16
RDQN_Normal,6,0.9104891627863952,232,06-21 14:20:16
RDQN_Normal,6,0.9104891627863952,234,06-21 14:20:16
RDQN_Normal,6,0.9104891627863952,236,06-21 14:20:16
RDQN_Normal,6,0.9104891627863952,238,06-21 14:20:16
RDQN_Normal,6,0.9104891627863952,240,06-21 14:20:17
RDQN_Normal,6,0.9104891627863952,242,06-21 14:20:17
RDQN_Normal,6,0.9104891627863952,244,06-21 14:20:17
RDQN_Normal,6,0.9104891627863952,246,06-21 14:20:17
RDQN_Normal,6,0.9104891627863952,248,06-21 14:20:17
RDQN_Normal,6,0.9104891627863952,250,06-21 14:20:18
RDQN_Normal,6,0.9104891627863952,252,06-21 14:20:18
RDQN_Normal,6,0.9104891627863952,254,06-21 14:20:18
RDQN_Normal,6,0.9104891627863952,256,06-21 14:20:18
RDQN_Normal,6,1.5993772769048251,259,06-21 14:20:19
RDQN_Normal,6,6.557556714196762,267,06-21 14:20:21
RDQN_Normal,6,3.535685052526998,272,06-21 14:20:22
RDQN_Normal,6,6.557561902912301,280,06-21 14:20:23
RDQN_Normal,6,6.0020010670730075,287,06-21 14:20:24
RDQN_Normal,6,6.557556714196762,295,06-21 14:20:26
RDQN_Normal,6,6.801529066143694,303,06-21 14:20:27
RDQN_Normal,6,3.5130006968016176,308,06-21 14:20:28
RDQN_Normal,6,7.246451487147197,317,06-21 14:20:29
RDQN_Normal,6,6.557556714196762,325,06-21 14:20:31
RDQN_Normal,6,6.0020010670730075,332,06-21 14:20:32
RDQN_Normal,6,1.891240608082553,335,06-21 14:20:33
RDQN_Normal,6,4.734863208288984,341,06-21 14:20:34
RDQN_Normal,6,6.5575573179745685,349,06-21 14:20:36
RDQN_Normal,6,6.690890730817737,357,06-21 14:20:38
RDQN_Normal,6,1.644137546578026,360,06-21 14:20:38
RDQN_Normal,6,6.690890651307903,368,06-21 14:20:40
RDQN_Normal,6,4.734863208288984,374,06-21 14:20:42
RDQN_Normal,6,1.5993772769048251,377,06-21 14:20:42
RDQN_Normal,6,1.6216002738975064,380,06-21 14:20:43
RDQN_Normal,6,1.6216002738975064,383,06-21 14:20:44
RDQN_Normal,6,1.891240608082553,386,06-21 14:20:44
RDQN_Normal,6,1.7151527517185956,389,06-21 14:20:45
RDQN_Normal,6,1.5993772769048251,392,06-21 14:20:46
RDQN_Normal,6,2.041543627476542,396,06-21 14:20:46
RDQN_Normal,6,7.421960451581512,407,06-21 14:20:49
RDQN_Normal,6,2.1525803438166617,411,06-21 14:20:49
RDQN_Normal,6,1.6216002738975064,414,06-21 14:20:50
RDQN_Normal,6,12.642442590457602,433,06-21 14:20:54
RDQN_Normal,6,1.6216002738975064,436,06-21 14:20:54
RDQN_Normal,6,1.5993772769048251,439,06-21 14:20:55
RDQN_Normal,6,4.553243933516535,446,06-21 14:20:57
RDQN_Normal,6,1.7602194787379974,449,06-21 14:20:57
RDQN_Normal,6,2.174802566038884,453,06-21 14:20:58
RDQN_Normal,6,5.666043942791098,461,06-21 14:20:59
RDQN_Normal,6,8.802616797211616,474,06-21 14:21:02
RDQN_Normal,6,1.5993772769048251,477,06-21 14:21:02
RDQN_Normal,6,1.7151527517185956,480,06-21 14:21:03
RDQN_Normal,6,2.1525803438166617,484,06-21 14:21:04
RDQN_Normal,6,1.5993772769048251,487,06-21 14:21:05
RDQN_Normal,6,1.5993772769048251,490,06-21 14:21:05
RDQN_Normal,6,2.1525803438166617,494,06-21 14:21:06
RDQN_Normal,6,1.5993772769048251,497,06-21 14:21:06
RDQN_Normal,6,1.0404558620955886,499,06-21 14:21:07
RDQN_Normal,6,2.1525803438166617,503,06-21 14:21:07
RDQN_Normal,6,1.6216002738975064,506,06-21 14:21:08
RDQN_Normal,6,1.5993772769048251,509,06-21 14:21:08
RDQN_Normal,6,1.5993772769048251,512,06-21 14:21:09
RDQN_Normal,6,1.5993772769048251,515,06-21 14:21:09
RDQN_Normal,6,1.5993772769048251,518,06-21 14:21:10
RDQN_Normal,6,1.5993772769048251,521,06-21 14:21:10
RDQN_Normal,6,1.5993772769048251,524,06-21 14:21:11
RDQN_Normal,6,1.5993772769048251,527,06-21 14:21:11
RDQN_Normal,6,1.5993772769048251,530,06-21 14:21:12
RDQN_Normal,6,1.5993772769048251,533,06-21 14:21:13
RDQN_Normal,6,1.5993772769048251,536,06-21 14:21:13
RDQN_Normal,6,1.5993772769048251,539,06-21 14:21:14
RDQN_Normal,6,1.5993772769048251,542,06-21 14:21:14
RDQN_Normal,6,1.5993772769048251,545,06-21 14:21:15
RDQN_Normal,6,1.5993772769048251,548,06-21 14:21:15
RDQN_Normal,6,1.5993772769048251,551,06-21 14:21:16
RDQN_Normal,6,1.5993772769048251,554,06-21 14:21:16
RDQN_Normal,6,1.5993772769048251,557,06-21 14:21:17
RDQN_Normal,6,1.5993772769048251,560,06-21 14:21:17
RDQN_Normal,6,1.5993772769048251,563,06-21 14:21:17
RDQN_Normal,6,2.041543627476542,567,06-21 14:21:18
RDQN_Normal,6,1.5993772769048251,570,06-21 14:21:18
RDQN_Normal,6,1.5993772769048251,573,06-21 14:21:19
RDQN_Normal,6,1.5993772769048251,576,06-21 14:21:19
RDQN_Normal,6,1.5993772769048251,579,06-21 14:21:19
RDQN_Normal,6,1.5993772769048251,582,06-21 14:21:20
RDQN_Normal,6,1.5993772769048251,585,06-21 14:21:20
RDQN_Normal,6,1.5993772769048251,588,06-21 14:21:21
RDQN_Normal,6,1.5993772769048251,591,06-21 14:21:21
RDQN_Normal,6,1.5993772769048251,594,06-21 14:21:22
RDQN_Normal,6,1.5993772769048251,597,06-21 14:21:23
RDQN_Normal,6,1.5993772769048251,600,06-21 14:21:23
RDQN_Normal,6,1.5993772769048251,603,06-21 14:21:24
RDQN_Normal,6,1.5993772769048251,606,06-21 14:21:25
RDQN_Normal,6,1.5993772769048251,609,06-21 14:21:25
RDQN_Normal,6,1.5993772769048251,612,06-21 14:21:25
RDQN_Normal,6,2.041543627476542,616,06-21 14:21:26
RDQN_Normal,6,1.5993772769048251,619,06-21 14:21:26
RDQN_Normal,6,1.5993772769048251,622,06-21 14:21:27
RDQN_Normal,6,1.5993772769048251,625,06-21 14:21:27
RDQN_Normal,6,1.5993772769048251,628,06-21 14:21:28
RDQN_Normal,6,1.5993772769048251,631,06-21 14:21:28
RDQN_Normal,6,1.5993772769048251,634,06-21 14:21:29
RDQN_Normal,6,1.5993772769048251,637,06-21 14:21:29
RDQN_Normal,6,1.5993772769048251,640,06-21 14:21:29
RDQN_Normal,6,1.5993772769048251,643,06-21 14:21:30
RDQN_Normal,6,1.5993772769048251,646,06-21 14:21:30
RDQN_Normal,6,1.5993772769048251,649,06-21 14:21:31
RDQN_Normal,6,1.5993772769048251,652,06-21 14:21:31
RDQN_Normal,6,1.6216002738975064,655,06-21 14:21:32
RDQN_Normal,6,1.5993772769048251,658,06-21 14:21:32
RDQN_Normal,6,1.5993772769048251,661,06-21 14:21:33
RDQN_Normal,6,1.5993772769048251,664,06-21 14:21:33
RDQN_Normal,6,1.5993772769048251,667,06-21 14:21:34
RDQN_Normal,6,1.5993772769048251,670,06-21 14:21:34
RDQN_Normal,6,1.5993772769048251,673,06-21 14:21:35
RDQN_Normal,6,1.5993772769048251,676,06-21 14:21:35
RDQN_Normal,6,1.5993772769048251,679,06-21 14:21:36
RDQN_Normal,6,1.5993772769048251,682,06-21 14:21:36
RDQN_Normal,6,1.5993772769048251,685,06-21 14:21:36
RDQN_Normal,6,1.5993772769048251,688,06-21 14:21:37
RDQN_Normal,6,1.5993772769048251,691,06-21 14:21:37
RDQN_Normal,6,1.5993772769048251,694,06-21 14:21:38
RDQN_Normal,6,1.5993772769048251,697,06-21 14:21:38
RDQN_Normal,6,1.5993772769048251,700,06-21 14:21:39
RDQN_Normal,6,1.5993772769048251,703,06-21 14:21:39
RDQN_Normal,6,1.5993772769048251,706,06-21 14:21:40
RDQN_Normal,6,2.1525803438166617,710,06-21 14:21:40
RDQN_Normal,6,1.5993772769048251,713,06-21 14:21:41
RDQN_Normal,6,1.5993772769048251,716,06-21 14:21:42
RDQN_Normal,6,1.5993772769048251,719,06-21 14:21:42
RDQN_Normal,6,2.1525803438166617,723,06-21 14:21:43
RDQN_Normal,6,1.5993772769048251,726,06-21 14:21:43
RDQN_Normal,6,2.1525803438166617,730,06-21 14:21:44
RDQN_Normal,6,2.041543627476542,734,06-21 14:21:44
RDQN_Normal,6,1.5993772769048251,737,06-21 14:21:45
RDQN_Normal,6,1.5993772769048251,740,06-21 14:21:45
RDQN_Normal,6,1.5993772769048251,743,06-21 14:21:46
RDQN_Normal,6,2.041543627476542,747,06-21 14:21:46
RDQN_Normal,6,1.5993772769048251,750,06-21 14:21:47
RDQN_Normal,6,1.5993772769048251,753,06-21 14:21:47
RDQN_Normal,6,1.5993772769048251,756,06-21 14:21:48
RDQN_Normal,6,1.5993772769048251,759,06-21 14:21:48
RDQN_Normal,6,2.1525803438166617,763,06-21 14:21:49
RDQN_Normal,6,1.5993772769048251,766,06-21 14:21:49
RDQN_Normal,6,2.1525803438166617,770,06-21 14:21:50
RDQN_Normal,6,1.5993772769048251,773,06-21 14:21:50
RDQN_Normal,6,1.5993772769048251,776,06-21 14:21:50
RDQN_Normal,6,1.5993772769048251,779,06-21 14:21:51
RDQN_Normal,6,1.5993772769048251,782,06-21 14:21:51
RDQN_Normal,6,2.1525803438166617,786,06-21 14:21:51
RDQN_Normal,6,1.5993772769048251,789,06-21 14:21:52
RDQN_Normal,6,1.5993772769048251,792,06-21 14:21:52
RDQN_Normal,6,1.5993772769048251,795,06-21 14:21:53
RDQN_Normal,6,1.5993772769048251,798,06-21 14:21:53
RDQN_Normal,6,1.5993772769048251,801,06-21 14:21:53
RDQN_Normal,6,2.1525803438166617,805,06-21 14:21:54
RDQN_Normal,6,1.5993772769048251,808,06-21 14:21:54
RDQN_Normal,6,1.5993772769048251,811,06-21 14:21:54
RDQN_Normal,6,1.5993772769048251,814,06-21 14:21:55
RDQN_Normal,6,1.5993772769048251,817,06-21 14:21:55
RDQN_Normal,6,1.5993772769048251,820,06-21 14:21:55
RDQN_Normal,6,1.5993772769048251,823,06-21 14:21:56
RDQN_Normal,6,1.5993772769048251,826,06-21 14:21:56
RDQN_Normal,6,2.1525803438166617,830,06-21 14:21:56
RDQN_Normal,6,1.5993772769048251,833,06-21 14:21:57
RDQN_Normal,6,1.5993772769048251,836,06-21 14:21:57
RDQN_Normal,6,1.5993772769048251,839,06-21 14:21:57
RDQN_Normal,6,1.5993772769048251,842,06-21 14:21:58
RDQN_Normal,6,1.5993772769048251,845,06-21 14:21:58
RDQN_Normal,6,1.5993772769048251,848,06-21 14:21:58
RDQN_Normal,6,1.5993772769048251,851,06-21 14:21:59
RDQN_Normal,6,1.5993772769048251,854,06-21 14:21:59
RDQN_Normal,6,1.5993772769048251,857,06-21 14:21:59
RDQN_Normal,6,1.5993772769048251,860,06-21 14:21:59
