Algorithm,Seed,Return,Pool size,Log time
RDQN_Normal,44,2.781818977544364,4,06-18 17:05:26
RDQN_Normal,44,2.781818977544364,8,06-18 17:05:26
RDQN_Normal,44,2.781818977544364,12,06-18 17:05:26
RDQN_Normal,44,2.781818977544364,16,06-18 17:05:26
RDQN_Normal,44,2.781818977544364,20,06-18 17:05:26
RDQN_Normal,44,2.781818977544364,24,06-18 17:05:26
RDQN_Normal,44,2.781818977544364,28,06-18 17:05:26
RDQN_Normal,44,2.781818977544364,32,06-18 17:05:27
RDQN_Normal,44,2.781818977544364,36,06-18 17:05:27
RDQN_Normal,44,2.781818977544364,40,06-18 17:05:27
RDQN_Normal,44,2.781818977544364,44,06-18 17:05:27
RDQN_Normal,44,2.781818977544364,48,06-18 17:05:27
RDQN_Normal,44,2.781818977544364,52,06-18 17:05:27
RDQN_Normal,44,2.781818977544364,56,06-18 17:05:28
RDQN_Normal,44,2.781818977544364,60,06-18 17:05:28
RDQN_Normal,44,2.781818977544364,64,06-18 17:05:28
RDQN_Normal,44,2.781818977544364,68,06-18 17:05:28
RDQN_Normal,44,2.781818977544364,72,06-18 17:05:28
RDQN_Normal,44,2.781818977544364,76,06-18 17:05:28
RDQN_Normal,44,2.781818977544364,80,06-18 17:05:28
RDQN_Normal,44,2.781818977544364,84,06-18 17:05:29
RDQN_Normal,44,2.781818977544364,88,06-18 17:05:29
RDQN_Normal,44,2.781818977544364,92,06-18 17:05:29
RDQN_Normal,44,2.781818977544364,96,06-18 17:05:29
RDQN_Normal,44,2.781818977544364,100,06-18 17:05:29
RDQN_Normal,44,2.781818977544364,104,06-18 17:05:29
RDQN_Normal,44,2.781818977544364,108,06-18 17:05:29
RDQN_Normal,44,2.781818977544364,112,06-18 17:05:30
RDQN_Normal,44,2.781818977544364,116,06-18 17:05:30
RDQN_Normal,44,2.781818977544364,120,06-18 17:05:30
RDQN_Normal,44,2.781818977544364,124,06-18 17:05:30
RDQN_Normal,44,2.781818977544364,128,06-18 17:05:30
RDQN_Normal,44,2.781818977544364,132,06-18 17:05:30
RDQN_Normal,44,2.781818977544364,136,06-18 17:05:31
RDQN_Normal,44,2.781818977544364,140,06-18 17:05:31
RDQN_Normal,44,2.781818977544364,144,06-18 17:05:31
RDQN_Normal,44,2.781818977544364,148,06-18 17:05:31
RDQN_Normal,44,2.781818977544364,152,06-18 17:05:31
RDQN_Normal,44,2.781818977544364,156,06-18 17:05:31
RDQN_Normal,44,2.781818977544364,160,06-18 17:05:31
RDQN_Normal,44,2.781818977544364,164,06-18 17:05:32
RDQN_Normal,44,2.781818977544364,168,06-18 17:05:32
RDQN_Normal,44,2.781818977544364,172,06-18 17:05:32
RDQN_Normal,44,2.781818977544364,176,06-18 17:05:32
RDQN_Normal,44,2.781818977544364,180,06-18 17:05:32
RDQN_Normal,44,2.781818977544364,184,06-18 17:05:32
RDQN_Normal,44,2.781818977544364,188,06-18 17:05:32
RDQN_Normal,44,2.781818977544364,192,06-18 17:05:33
RDQN_Normal,44,2.781818977544364,196,06-18 17:05:33
RDQN_Normal,44,2.781818977544364,200,06-18 17:05:33
RDQN_Normal,44,2.781818977544364,204,06-18 17:05:33
RDQN_Normal,44,2.781818977544364,208,06-18 17:05:33
RDQN_Normal,44,2.781818977544364,212,06-18 17:05:33
RDQN_Normal,44,2.781818977544364,216,06-18 17:05:33
RDQN_Normal,44,2.781818977544364,220,06-18 17:05:34
RDQN_Normal,44,2.781818977544364,224,06-18 17:05:34
RDQN_Normal,44,2.781818977544364,228,06-18 17:05:34
RDQN_Normal,44,2.781818977544364,232,06-18 17:05:34
RDQN_Normal,44,2.781818977544364,236,06-18 17:05:34
RDQN_Normal,44,2.781818977544364,240,06-18 17:05:34
RDQN_Normal,44,2.781818977544364,244,06-18 17:05:34
RDQN_Normal,44,2.781818977544364,248,06-18 17:05:35
RDQN_Normal,44,2.781818977544364,252,06-18 17:05:35
RDQN_Normal,44,2.781818977544364,256,06-18 17:05:35
RDQN_Normal,44,13.531332174881165,276,06-18 17:05:36
RDQN_Normal,44,3.398798691313705,281,06-18 17:05:37
RDQN_Normal,44,5.955555555555555,289,06-18 17:05:37
RDQN_Normal,44,1.0438224961197284,291,06-18 17:05:38
RDQN_Normal,44,1.0438224961197284,293,06-18 17:05:38
RDQN_Normal,44,1.0438224961197284,295,06-18 17:05:38
RDQN_Normal,44,2.6660439427918616,299,06-18 17:05:38
RDQN_Normal,44,1.5300914485405464,302,06-18 17:05:38
RDQN_Normal,44,2.6660439427918616,306,06-18 17:05:39
RDQN_Normal,44,1.5300914485405464,309,06-18 17:05:39
RDQN_Normal,44,2.6660439427918616,313,06-18 17:05:39
RDQN_Normal,44,1.0438224961197284,315,06-18 17:05:39
RDQN_Normal,44,1.7771550546826032,318,06-18 17:05:40
RDQN_Normal,44,2.6660439427918616,322,06-18 17:05:40
RDQN_Normal,44,3.15292492871611,327,06-18 17:05:40
RDQN_Normal,44,1.7771550546826032,330,06-18 17:05:40
RDQN_Normal,44,22.88653857458939,364,06-18 17:05:43
RDQN_Normal,44,71.32897320429736,464,06-18 17:05:50
RDQN_Normal,44,12.153547843497522,481,06-18 17:05:51
RDQN_Normal,44,3.2839059638446644,486,06-18 17:05:51
RDQN_Normal,44,4.98017556975583,493,06-18 17:05:52
RDQN_Normal,44,2.5350220476986998,497,06-18 17:05:52
RDQN_Normal,44,5.618939479891897,505,06-18 17:05:53
RDQN_Normal,44,5.618939479891897,513,06-18 17:05:53
RDQN_Normal,44,5.618939479891897,521,06-18 17:05:54
RDQN_Normal,44,2.618209496046716,525,06-18 17:05:54
RDQN_Normal,44,6.4854870886665985,534,06-18 17:05:55
RDQN_Normal,44,7.709109167352743,545,06-18 17:05:56
RDQN_Normal,44,7.11376721832289,555,06-18 17:05:56
RDQN_Normal,44,7.709109167352743,566,06-18 17:05:57
RDQN_Normal,44,6.55054784642297,575,06-18 17:05:58
RDQN_Normal,44,9.442403294103904,589,06-18 17:05:59
RDQN_Normal,44,7.64104071407098,600,06-18 17:05:59
RDQN_Normal,44,8.269329535043575,612,06-18 17:06:00
RDQN_Normal,44,10.731332280147443,628,06-18 17:06:01
RDQN_Normal,44,7.709058704825383,639,06-18 17:06:02
RDQN_Normal,44,7.64104071073353,650,06-18 17:06:03
RDQN_Normal,44,7.709109167352743,661,06-18 17:06:04
RDQN_Normal,44,9.44244339125492,675,06-18 17:06:05
