Algorithm,Seed,Return,Log time
DQN,46,1.8667813989472384,06-17 08:34:00
DQN,46,0.08559670781893007,06-17 08:34:00
DQN,46,1.665465357980372,06-17 08:34:00
DQN,46,0.888266940564173,06-17 08:34:00
DQN,46,3.713118245382063,06-17 08:34:00
DQN,46,3.221600273897506,06-17 08:34:00
DQN,46,1.7765764690914831,06-17 08:34:00
DQN,46,3.4463752697381085,06-17 08:34:01
DQN,46,4.751202095770929,06-17 08:34:01
DQN,46,0.7999999999999999,06-17 08:34:01
DQN,46,2.775770643506826,06-17 08:34:01
DQN,46,0.24910836762688615,06-17 08:34:01
DQN,46,0.888266940564173,06-17 08:34:02
DQN,46,0.8666666666666667,06-17 08:34:02
DQN,46,0.7993780516752841,06-17 08:34:02
DQN,46,1.5535083241299612,06-17 08:34:02
DQN,46,28.091119532819786,06-17 08:34:04
DQN,46,0.24910836762688615,06-17 08:34:04
DQN,46,10.91522875698362,06-17 08:34:05
DQN,46,4.693598884855719,06-17 08:34:06
DQN,46,4.461386911483291,06-17 08:34:06
DQN,46,2.331021711294312,06-17 08:34:07
DQN,46,8.620126267191669,06-17 08:34:08
DQN,46,71.13133228014733,06-17 08:34:14
DQN,46,4.2188182707888044,06-17 08:34:15
DQN,46,6.151242298140068,06-17 08:34:15
DQN,46,12.780090200614435,06-17 08:34:16
DQN,46,10.91612570008805,06-17 08:34:17
DQN,46,2.6868817546179375,06-17 08:34:18
DQN,46,8.597998946813561,06-17 08:34:19
DQN,46,12.175776724591888,06-17 08:34:20
DQN,46,71.2646656134807,06-17 08:34:26
DQN,46,5.220221155149215,06-17 08:34:27
DQN,46,68.11311216433292,06-17 08:34:35
DQN,46,5.842001048759368,06-17 08:34:36
DQN,46,2.488888888888889,06-17 08:34:37
DQN,46,0.1333333333333333,06-17 08:34:37
DQN,46,2.488888888888889,06-17 08:34:38
DQN,46,3.333333333333333,06-17 08:34:39
DQN,46,3.333333333333333,06-17 08:34:39
DQN,46,7.000376678772431,06-17 08:34:40
DQN,46,3.0202150879512706,06-17 08:34:40
DQN,46,3.382786285882932,06-17 08:34:41
DQN,46,7.557862479260595,06-17 08:34:42
DQN,46,3.9999999999999996,06-17 08:34:42
DQN,46,69.50910406893584,06-17 08:34:53
DQN,46,5.220221155149215,06-17 08:34:54
DQN,46,0.20000000000000004,06-17 08:34:55
DQN,46,74.0202211690364,06-17 08:35:08
DQN,46,0.9333333333333332,06-17 08:35:08
DQN,46,0.6842249657064472,06-17 08:35:09
DQN,46,68.1535545023696,06-17 08:35:23
DQN,46,71.13133228014733,06-17 08:35:39
DQN,46,4.175776619136572,06-17 08:35:40
DQN,46,68.28422496570643,06-17 08:35:55
DQN,46,6.020221168795512,06-17 08:35:57
DQN,46,5.486887730247684,06-17 08:35:59
DQN,46,0.773113854595336,06-17 08:35:59
DQN,46,1.5999999999999999,06-17 08:36:00
DQN,46,2.6868817546179375,06-17 08:36:00
DQN,46,3.486887034901676,06-17 08:36:01
DQN,46,2.9535083241299613,06-17 08:36:02
DQN,46,1.4643149474730026,06-17 08:36:03
DQN,46,10.264659624491332,06-17 08:36:05
DQN,46,71.13133228014733,06-17 08:36:18
DQN,46,4.220220368235009,06-17 08:36:19
DQN,46,1.4868416574632946,06-17 08:36:20
DQN,46,66.68688783570293,06-17 08:36:32
DQN,46,11.086887835703001,06-17 08:36:34
DQN,46,68.17515400071626,06-17 08:36:50
DQN,46,1.3532038363618915,06-17 08:36:51
DQN,46,1.7993772769048253,06-17 08:36:51
DQN,46,7.953548423050896,06-17 08:36:53
DQN,46,4.4,06-17 08:36:54
DQN,46,2.6868817546179375,06-17 08:36:54
DQN,46,4.8,06-17 08:36:55
DQN,46,66.75351095359304,06-17 08:37:08
DQN,46,3.0202150879512706,06-17 08:37:08
DQN,46,3.509109257123898,06-17 08:37:09
DQN,46,72.22022115515327,06-17 08:37:21
DQN,46,11.197375454245616,06-17 08:37:24
DQN,46,8.020221169036263,06-17 08:37:26
DQN,46,3.6424425904572315,06-17 08:37:27
DQN,46,0.8175582990397806,06-17 08:37:27
DQN,46,11.353554502369668,06-17 08:37:30
DQN,46,4.6868878218158825,06-17 08:37:31
DQN,46,5.753508324129961,06-17 08:37:32
DQN,46,4.55262295618615,06-17 08:37:34
DQN,46,5.042443377371437,06-17 08:37:35
DQN,46,73.57425494765911,06-17 08:37:50
DQN,46,72.73133228014751,06-17 08:38:03
DQN,46,4.731024319183096,06-17 08:38:04
DQN,46,72.37448700654559,06-17 08:38:18
DQN,46,2.9091039768401594,06-17 08:38:19
DQN,46,3.753553701568343,06-17 08:38:20
DQN,46,4.262954768181562,06-17 08:38:21
DQN,46,0.6842249657064472,06-17 08:38:22
DQN,46,4.06435756094843,06-17 08:38:23
DQN,46,4.1757767107047705,06-17 08:38:24
DQN,46,2.2868416574632944,06-17 08:38:25
DQN,46,4.116124899500004,06-17 08:38:25
DQN,46,3.7535543969143497,06-17 08:38:26
DQN,46,7.509110044038105,06-17 08:38:28
