Algorithm,Seed,Return,Log time
DQN,43,2.619667056173686,06-17 00:18:09
DQN,43,0.8438224961197285,06-17 00:18:09
DQN,43,3.3055204175486437,06-17 00:18:09
DQN,43,0.9327106102381584,06-17 00:18:09
DQN,43,0.8438224961197285,06-17 00:18:09
DQN,43,2.421599498347417,06-17 00:18:09
DQN,43,1.6210209135359275,06-17 00:18:10
DQN,43,1.8690183858603309,06-17 00:18:10
DQN,43,0.24910836762688615,06-17 00:18:10
DQN,43,1.98213721319215,06-17 00:18:10
DQN,43,0.7993780516752841,06-17 00:18:10
DQN,43,0.7993780516752841,06-17 00:18:10
DQN,43,28.62661408753688,06-17 00:18:12
DQN,43,0.9104891627863952,06-17 00:18:12
DQN,43,3.3987119249825124,06-17 00:18:12
DQN,43,4.5725312270636325,06-17 00:18:13
DQN,43,0.8660447183419508,06-17 00:18:13
DQN,43,4.6868878218158825,06-17 00:18:13
DQN,43,2.4209333235752997,06-17 00:18:13
DQN,43,4.668668520653879,06-17 00:18:13
DQN,43,3.220399525753615,06-17 00:18:14
DQN,43,0.8216002738975062,06-17 00:18:14
DQN,43,0.8660447183419508,06-17 00:18:14
DQN,43,3.99937727612443,06-17 00:18:14
DQN,43,0.7999999999999999,06-17 00:18:15
DQN,43,0.7993780516752841,06-17 00:18:15
DQN,43,4.8,06-17 00:18:15
DQN,43,1.5999999999999999,06-17 00:18:15
DQN,43,0.7993780516752841,06-17 00:18:15
DQN,43,0.8660447183419508,06-17 00:18:16
DQN,43,3.1993772761244306,06-17 00:18:16
DQN,43,0.7999999999999999,06-17 00:18:16
DQN,43,10.399377276124431,06-17 00:18:17
DQN,43,2.399377276125195,06-17 00:18:17
DQN,43,8.246173439762538,06-17 00:18:17
DQN,43,0.022222222222222216,06-17 00:18:17
DQN,43,1.665378591649179,06-17 00:18:17
DQN,43,1.665378591649179,06-17 00:18:18
DQN,43,0.7999999999999999,06-17 00:18:18
DQN,43,1.6209341472047345,06-17 00:18:18
DQN,43,0.17715582945306188,06-17 00:18:18
DQN,43,0.8660447183419508,06-17 00:18:18
DQN,43,1.732710609458528,06-17 00:18:18
DQN,43,7.999377276124429,06-17 00:18:19
DQN,43,0.8216002738975062,06-17 00:18:19
DQN,43,8.79937727612443,06-17 00:18:20
DQN,43,0.0,06-17 00:18:20
DQN,43,0.7993780516752841,06-17 00:18:20
DQN,43,1.6209341472047345,06-17 00:18:20
DQN,43,0.7993780516752841,06-17 00:18:20
DQN,43,2.486933288801435,06-17 00:18:20
DQN,43,4.79937727612443,06-17 00:18:21
DQN,43,5.59937727612443,06-17 00:18:21
DQN,43,3.220933322747215,06-17 00:18:21
DQN,43,0.7993780516752841,06-17 00:18:21
DQN,43,1.665378591649179,06-17 00:18:21
DQN,43,0.8216002738975062,06-17 00:18:22
DQN,43,0.13271138500861746,06-17 00:18:22
DQN,43,1.7542666569086331,06-17 00:18:22
DQN,43,1.5993772769048251,06-17 00:18:22
DQN,43,2.598043574762651,06-17 00:18:22
DQN,43,4.8,06-17 00:18:23
DQN,43,4.020933322746403,06-17 00:18:23
DQN,43,3.1999999999999997,06-17 00:18:23
DQN,43,3.220933322747215,06-17 00:18:23
DQN,43,3.220933322747215,06-17 00:18:24
DQN,43,2.4,06-17 00:18:24
DQN,43,0.7993780516752841,06-17 00:18:24
DQN,43,7.845823574556088,06-17 00:18:25
DQN,43,18.42093332274641,06-17 00:18:26
