Algorithm,Seed,Return,Log time
DQN,44,4.819307750075024,06-17 02:57:39
DQN,44,6.357028522281235,06-17 02:57:40
DQN,44,4.602662764541236,06-17 02:57:40
DQN,44,0.3157750342935528,06-17 02:57:40
DQN,44,1.313462830304775,06-17 02:57:40
DQN,44,2.0643149474730027,06-17 02:57:40
DQN,44,0.7999999999999999,06-17 02:57:41
DQN,44,2.5286694101508917,06-17 02:57:41
DQN,44,2.219247010483328,06-17 02:57:41
DQN,44,2.3108042132446927,06-17 02:57:41
DQN,44,4.531865359138566,06-17 02:57:42
DQN,44,0.9104891627863952,06-17 02:57:42
DQN,44,1.6876008138714012,06-17 02:57:42
DQN,44,0.1333333333333333,06-17 02:57:42
DQN,44,0.9111111111111111,06-17 02:57:42
DQN,44,2.8864435592844675,06-17 02:57:43
DQN,44,0.7999999999999999,06-17 02:57:43
DQN,44,6.395810785922477,06-17 02:57:43
DQN,44,2.6868817546179375,06-17 02:57:44
DQN,44,0.8216002738975062,06-17 02:57:44
DQN,44,0.8222222222222223,06-17 02:57:44
DQN,44,5.62102018534023,06-17 02:57:45
DQN,44,3.2647102414293174,06-17 02:57:45
DQN,44,0.7993780516752841,06-17 02:57:45
DQN,44,2.533333333333333,06-17 02:57:45
DQN,44,8.933333333333332,06-17 02:57:46
DQN,44,0.8660447183419508,06-17 02:57:46
DQN,44,2.399377276125195,06-17 02:57:46
DQN,44,0.9333333333333332,06-17 02:57:47
DQN,44,2.4,06-17 02:57:47
DQN,44,0.8660447183419508,06-17 02:57:47
DQN,44,0.7999999999999999,06-17 02:57:47
DQN,44,6.420933322746402,06-17 02:57:48
DQN,44,0.8216002738975062,06-17 02:57:48
DQN,44,0.8660447183419508,06-17 02:57:48
DQN,44,0.8216002738975062,06-17 02:57:48
DQN,44,0.8660447183419508,06-17 02:57:48
DQN,44,9.6,06-17 02:57:49
DQN,44,2.399377276125195,06-17 02:57:49
DQN,44,3.1999999999999997,06-17 02:57:50
DQN,44,0.13271138500861746,06-17 02:57:50
DQN,44,3.1993772761244306,06-17 02:57:50
DQN,44,0.7993780516752841,06-17 02:57:50
DQN,44,4.954266656079735,06-17 02:57:51
DQN,44,2.532710609457764,06-17 02:57:51
DQN,44,2.399377276125195,06-17 02:57:51
DQN,44,0.8660447183419508,06-17 02:57:51
DQN,44,0.9542674805380679,06-17 02:57:52
DQN,44,0.8660447183419508,06-17 02:57:52
DQN,44,4.8,06-17 02:57:52
DQN,44,2.399377276125195,06-17 02:57:52
DQN,44,1.5999999999999999,06-17 02:57:53
DQN,44,1.665378591649179,06-17 02:57:53
DQN,44,0.8216002738975062,06-17 02:57:53
DQN,44,9.59937727612443,06-17 02:57:54
DQN,44,3.220933322747215,06-17 02:57:54
DQN,44,0.9542674805380679,06-17 02:57:54
DQN,44,3.220933322747215,06-17 02:57:55
DQN,44,2.4,06-17 02:57:55
DQN,44,2.4647110665792127,06-17 02:57:55
DQN,44,10.399377276124431,06-17 02:57:56
DQN,44,3.220933322747215,06-17 02:57:56
DQN,44,0.8216002738975062,06-17 02:57:57
DQN,44,1.5993772769048251,06-17 02:57:57
DQN,44,2.5320452583158457,06-17 02:57:57
DQN,44,1.665378591649179,06-17 02:57:57
DQN,44,1.665378591649179,06-17 02:57:58
DQN,44,1.6209341472047345,06-17 02:57:58
DQN,44,0.17715582945306188,06-17 02:57:58
DQN,44,2.532710609457764,06-17 02:57:58
DQN,44,0.7993780516752841,06-17 02:57:58
DQN,44,3.1993772761244306,06-17 02:57:59
DQN,44,3.99937727612443,06-17 02:57:59
