Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
PPO~detach~cvae~expert,50,-2848.58,26968.0,470,1.0539816180262847,06-14 13:30:40
PPO~detach~cvae~expert,50,-708.0,5160.0,231,1.4636971751647343,06-14 13:30:46
PPO~detach~cvae~expert,50,-691.09,6457.0,199,1.5234634749381102,06-14 13:30:53
PPO~detach~cvae~expert,50,-325.38,1664.0,56,4.252538495444981,06-14 13:30:58
PPO~detach~cvae~expert,50,-728.0,2957.0,85,2.996114945089877,06-14 13:31:03
PPO~detach~cvae~expert,50,-607.25,9673.0,91,4.064598153532893,06-14 13:31:07
PPO~detach~cvae~expert,50,-407.01,675.0,37,5.092911332843537,06-14 13:31:13
PPO~detach~cvae~expert,50,-274.79,479.0,46,4.693235042570071,06-14 13:31:17
PPO~detach~cvae~expert,50,-489.22,3214.0,74,3.117390900748709,06-14 13:31:22
PPO~detach~cvae~expert,50,-996.19,3013.0,151,2.300509990143679,06-14 13:31:27
PPO~detach~cvae~expert,50,-706.9,8448.0,141,2.4618039472024726,06-14 13:31:32
PPO~detach~cvae~expert,50,-492.05,1627.0,64,2.347748412259296,06-14 13:31:36
PPO~detach~cvae~expert,50,-665.37,6460.0,87,2.0985550880016954,06-14 13:31:39
PPO~detach~cvae~expert,50,-287.2,162.0,32,4.907146495646625,06-14 13:31:44
PPO~detach~cvae~expert,50,-316.85,4805.0,64,5.9186256785622335,06-14 13:31:48
PPO~detach~cvae~expert,50,-510.82,1398.0,49,3.287705997632657,06-14 13:31:52
PPO~detach~cvae~expert,50,-292.58,428.0,35,4.322505557343854,06-14 13:31:56
PPO~detach~cvae~expert,50,-517.13,1498.0,68,2.441217455374903,06-14 13:32:00
PPO~detach~cvae~expert,50,-406.22,851.0,44,3.7528050058333506,06-14 13:32:04
PPO~detach~cvae~expert,50,-84.63,423.0,14,6.9888532605714655,06-14 13:32:07
PPO~detach~cvae~expert,50,-199.72,1365.0,47,4.927394915273865,06-14 13:32:12
PPO~detach~cvae~expert,50,-246.25,1675.0,51,4.856838853057562,06-14 13:32:15
PPO~detach~cvae~expert,50,-106.59,1192.0,31,4.901575330253832,06-14 13:32:19
PPO~detach~cvae~expert,50,-255.23,226.0,21,4.878604932598466,06-14 13:32:23
PPO~detach~cvae~expert,50,-152.45,2352.0,41,5.110736934203929,06-14 13:32:27
PPO~detach~cvae~expert,50,-91.1,1185.0,20,6.63761801024833,06-14 13:32:31
PPO~detach~cvae~expert,50,-84.97,535.0,16,7.487402451218234,06-14 13:32:35
PPO~detach~cvae~expert,50,-257.69,784.0,28,3.901421385080192,06-14 13:32:39
PPO~detach~cvae~expert,50,-146.38,400.0,26,6.462619835161736,06-14 13:32:43
PPO~detach~cvae~expert,50,-64.82,254.0,13,7.55198172323417,06-14 13:32:47
PPO~detach~cvae~expert,50,-127.44,1608.0,30,4.698900666232141,06-14 13:32:50
PPO~detach~cvae~expert,50,-22.89,120.0,8,7.8421423658661364,06-14 13:32:54
PPO~detach~cvae~expert,50,-267.9,988.0,50,3.515021615413263,06-14 13:32:58
PPO~detach~cvae~expert,50,-137.12,859.0,29,6.206990328492218,06-14 13:33:02
PPO~detach~cvae~expert,50,-19.15,75.0,4,8.70944809527773,06-14 13:33:05
PPO~detach~cvae~expert,50,-112.88,380.0,23,5.718741437514227,06-14 13:33:08
PPO~detach~cvae~expert,50,-179.99,937.0,33,5.502763932520823,06-14 13:33:12
PPO~detach~cvae~expert,50,-11.67,653.0,10,6.860431228919458,06-14 13:33:15
PPO~detach~cvae~expert,50,-10.41,443.0,13,6.811648340174918,06-14 13:33:18
PPO~detach~cvae~expert,50,-0.9500000000000002,0.0,0,10.208166258260917,06-14 13:33:22
PPO~detach~cvae~expert,50,-57.62,519.0,10,8.923615396425866,06-14 13:33:25
PPO~detach~cvae~expert,50,4.440892098500626e-16,0.0,0,9.806565452802195,06-14 13:33:28
PPO~detach~cvae~expert,50,-3.8000000000000003,380.0,8,7.312812216990639,06-14 13:33:30
PPO~detach~cvae~expert,50,-44.86,3592.0,25,3.727753000875927,06-14 13:33:34
PPO~detach~cvae~expert,50,0.0,0.0,0,12.419064343373442,06-14 13:33:37
PPO~detach~cvae~expert,50,-13.39,152.0,7,7.09713792010964,06-14 13:33:40
PPO~detach~cvae~expert,50,-1.48,148.0,5,9.357871248848888,06-14 13:33:43
PPO~detach~cvae~expert,50,4.996003610813204e-16,0.0,0,12.609031427978106,06-14 13:33:46
PPO~detach~cvae~expert,50,-2.53,149.0,3,10.123082696392009,06-14 13:33:49
PPO~detach~cvae~expert,50,-0.0999999999999996,10.0,1,12.271308109387714,06-14 13:33:52
PPO~detach~cvae~expert,50,-16.1,197.0,5,9.543990355344073,06-14 13:33:54
PPO~detach~cvae~expert,50,-1.4499999999999997,145.0,5,9.331939643226471,06-14 13:33:57
PPO~detach~cvae~expert,50,-0.9699999999999999,97.0,4,8.58561188878382,06-14 13:34:00
PPO~detach~cvae~expert,50,-1.3499999999999988,0.0,0,6.81029330312744,06-14 13:34:03
PPO~detach~cvae~expert,50,-50.72,1345.0,25,3.594804536741025,06-14 13:34:06
PPO~detach~cvae~expert,50,-29.28,2928.0,25,1.9496812964548929,06-14 13:34:09
PPO~detach~cvae~expert,50,-5.29,367.0,7,8.121789674382146,06-14 13:34:11
PPO~detach~cvae~expert,50,-2.07,207.0,4,9.616143397240577,06-14 13:34:14
PPO~detach~cvae~expert,50,-9.56,738.0,14,3.0595696556283762,06-14 13:34:17
PPO~detach~cvae~expert,50,-0.08999999999999944,9.0,1,12.203581712687804,06-14 13:34:20
PPO~detach~cvae~expert,50,-1.7200000000000004,172.0,6,10.33779006100555,06-14 13:34:23
PPO~detach~cvae~expert,50,-0.1,10.0,1,12.501105821891212,06-14 13:34:26
PPO~detach~cvae~expert,50,-4.07,352.0,8,9.3277431139731,06-14 13:34:28
PPO~detach~cvae~expert,50,-1.75,61.0,4,10.563614002024694,06-14 13:34:31
PPO~detach~cvae~expert,50,-18.14,1814.0,21,2.256140101888175,06-14 13:34:34
PPO~detach~cvae~expert,50,-3.3599999999999994,279.0,7,9.640214853481124,06-14 13:34:37
PPO~detach~cvae~expert,50,-2.23,223.0,7,8.729101844460661,06-14 13:34:39
PPO~detach~cvae~expert,50,-11.36,419.0,15,6.615384145775431,06-14 13:34:42
PPO~detach~cvae~expert,50,-4.07,407.0,7,8.349775419839366,06-14 13:34:45
PPO~detach~cvae~expert,50,-37.22,3722.0,23,3.5366146243916825,06-14 13:34:48
PPO~detach~cvae~expert,50,-3.191891195797325e-16,0.0,0,12.916404963896776,06-14 13:34:51
PPO~detach~cvae~expert,50,-1.0299999999999998,103.0,4,10.580798212314832,06-14 13:34:54
PPO~detach~cvae~expert,50,-0.83,83.0,3,10.29392094972726,06-14 13:34:56
PPO~detach~cvae~expert,50,0.0,0.0,0,12.529955936796425,06-14 13:34:59
PPO~detach~cvae~expert,50,-0.08000000000000002,8.0,1,12.541037069237506,06-14 13:35:02
PPO~detach~cvae~expert,50,-7.61,761.0,10,6.797908189667009,06-14 13:35:04
