Algorithm,Seed,Return,Log time
DQN~cvae~regular,43,3.490618325503636,06-17 02:45:53
DQN~cvae~regular,43,4.105520417548644,06-17 02:45:54
DQN~cvae~regular,43,9.571250297093647,06-17 02:45:54
DQN~cvae~regular,43,2.4239109365875886,06-17 02:45:54
DQN~cvae~regular,43,0.937997256515775,06-17 02:45:55
DQN~cvae~regular,43,2.0201749907966278,06-17 02:45:55
DQN~cvae~regular,43,2.0643149474730027,06-17 02:45:55
DQN~cvae~regular,43,0.1333333333333333,06-17 02:45:55
DQN~cvae~regular,43,1.6209341472047345,06-17 02:45:55
DQN~cvae~regular,43,3.353553701568343,06-17 02:45:56
DQN~cvae~regular,43,2.5286694101508917,06-17 02:45:56
DQN~cvae~regular,43,2.308135899372217,06-17 02:45:56
DQN~cvae~regular,43,0.9333333333333333,06-17 02:45:56
DQN~cvae~regular,43,1.665465357980372,06-17 02:45:56
DQN~cvae~regular,43,2.399377276125195,06-17 02:45:57
DQN~cvae~regular,43,5.180129496971442,06-17 02:45:57
DQN~cvae~regular,43,4.042661749453656,06-17 02:45:58
DQN~cvae~regular,43,1.4189803374294354,06-17 02:45:58
DQN~cvae~regular,43,2.8239853351065576,06-17 02:45:58
DQN~cvae~regular,43,3.3543542468692604,06-17 02:45:58
DQN~cvae~regular,43,1.3532038363618915,06-17 02:45:59
DQN~cvae~regular,43,2.421600273897506,06-17 02:45:59
DQN~cvae~regular,43,2.399377276125195,06-17 02:45:59
DQN~cvae~regular,43,4.064710240599728,06-17 02:46:00
DQN~cvae~regular,43,0.7993780516752841,06-17 02:46:00
DQN~cvae~regular,43,0.9327106102381584,06-17 02:46:00
DQN~cvae~regular,43,1.5999999999999999,06-17 02:46:00
DQN~cvae~regular,43,1.665378591649179,06-17 02:46:00
DQN~cvae~regular,43,0.15493360723083968,06-17 02:46:00
DQN~cvae~regular,43,3.1993772761244306,06-17 02:46:01
DQN~cvae~regular,43,0.8660447183419508,06-17 02:46:01
DQN~cvae~regular,43,1.5999999999999999,06-17 02:46:01
DQN~cvae~regular,43,2.4,06-17 02:46:01
DQN~cvae~regular,43,1.5993772769048251,06-17 02:46:01
DQN~cvae~regular,43,0.8660447183419508,06-17 02:46:02
DQN~cvae~regular,43,3.1999999999999997,06-17 02:46:02
DQN~cvae~regular,43,0.8216002738975062,06-17 02:46:02
DQN~cvae~regular,43,0.8660447183419508,06-17 02:46:02
DQN~cvae~regular,43,0.8660447183419508,06-17 02:46:02
DQN~cvae~regular,43,6.3999999999999995,06-17 02:46:03
DQN~cvae~regular,43,2.399377276125195,06-17 02:46:03
DQN~cvae~regular,43,1.665378591649179,06-17 02:46:03
DQN~cvae~regular,43,1.665378591649179,06-17 02:46:03
DQN~cvae~regular,43,5.59937727612443,06-17 02:46:04
DQN~cvae~regular,43,0.8660447183419508,06-17 02:46:04
DQN~cvae~regular,43,0.9333333333333332,06-17 02:46:04
DQN~cvae~regular,43,6.420933322746402,06-17 02:46:05
DQN~cvae~regular,43,4.998043573932248,06-17 02:46:05
DQN~cvae~regular,43,3.1999999999999997,06-17 02:46:05
DQN~cvae~regular,43,1.7542666569086331,06-17 02:46:06
DQN~cvae~regular,43,2.4,06-17 02:46:06
DQN~cvae~regular,43,5.6,06-17 02:46:06
DQN~cvae~regular,43,0.7993780516752841,06-17 02:46:07
DQN~cvae~regular,43,9.59937727612443,06-17 02:46:07
DQN~cvae~regular,43,3.1993772761244306,06-17 02:46:08
