Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
PPO~cvae~expert,47,-2197.82,4830.0,298,1.7839337970045441,06-13 17:34:15
PPO~cvae~expert,47,-1980.79,2535.0,233,2.0456300623628283,06-13 17:34:26
PPO~cvae~expert,47,-470.06,982.0,81,3.6811005028256276,06-13 17:34:35
PPO~cvae~expert,47,-622.38,1583.0,111,2.87538971754556,06-13 17:34:41
PPO~cvae~expert,47,-1452.99,37112.0,311,0.4837432081543634,06-13 17:34:50
PPO~cvae~expert,47,-218.28,1798.0,37,3.8085578574625445,06-13 17:34:56
PPO~cvae~expert,47,-143.33,374.0,24,6.637507136843573,06-13 17:35:03
PPO~cvae~expert,47,-273.9,2496.0,77,5.251009293280956,06-13 17:35:09
PPO~cvae~expert,47,-763.07,5587.0,157,2.1225114211960565,06-13 17:35:16
PPO~cvae~expert,47,-315.35,3876.0,74,4.465909498037626,06-13 17:35:23
PPO~cvae~expert,47,-816.48,6537.0,115,1.6485087126329159,06-13 17:35:28
PPO~cvae~expert,47,-517.02,8305.0,79,2.5287827191139947,06-13 17:35:32
PPO~cvae~expert,47,-790.85,30665.0,101,1.985638119805825,06-13 17:35:37
PPO~cvae~expert,47,-479.01,2874.0,53,1.8303994516543913,06-13 17:35:43
PPO~cvae~expert,47,-118.36,267.0,20,5.456787570377431,06-13 17:35:47
PPO~cvae~expert,47,-271.45,715.0,38,4.403647136353466,06-13 17:35:52
PPO~cvae~expert,47,-437.62,247.0,31,3.3850102405086746,06-13 17:35:56
PPO~cvae~expert,47,-422.91,2423.0,73,1.4121994464555883,06-13 17:36:00
PPO~cvae~expert,47,-407.78,7607.0,48,2.1999689141226173,06-13 17:36:05
PPO~cvae~expert,47,-256.36,916.0,25,3.750481228956024,06-13 17:36:10
PPO~cvae~expert,47,-111.34,95.0,11,6.388609466998653,06-13 17:36:15
PPO~cvae~expert,47,-36.01,873.0,19,5.218532196926635,06-13 17:36:20
PPO~cvae~expert,47,-194.46,1267.0,39,3.455012606309147,06-13 17:36:24
PPO~cvae~expert,47,-19.08,627.0,5,10.840861222247227,06-13 17:36:29
PPO~cvae~expert,47,-136.43,740.0,17,5.186226237861668,06-13 17:36:34
PPO~cvae~expert,47,-148.01,214.0,20,4.929313156547381,06-13 17:36:40
PPO~cvae~expert,47,-292.94,2379.0,41,3.2249246664316473,06-13 17:36:45
PPO~cvae~expert,47,-60.48,478.0,16,6.345000111112695,06-13 17:36:50
PPO~cvae~expert,47,-73.35,443.0,13,7.316055167337442,06-13 17:36:54
PPO~cvae~expert,47,-377.04,10248.0,56,2.2884814579725337,06-13 17:36:59
PPO~cvae~expert,47,-197.27,457.0,33,4.737883539730043,06-13 17:37:03
PPO~cvae~expert,47,-145.48,1149.0,28,3.857414535619425,06-13 17:37:09
PPO~cvae~expert,47,-31.92,890.0,9,8.49535568454087,06-13 17:37:13
PPO~cvae~expert,47,-68.69,764.0,15,7.637704289405608,06-13 17:37:18
PPO~cvae~expert,47,-19.46,699.0,5,8.716971549387347,06-13 17:37:21
PPO~cvae~expert,47,-350.83,23903.0,43,3.128145498638933,06-13 17:37:25
PPO~cvae~expert,47,-70.32,886.0,17,6.69564216047126,06-13 17:37:29
PPO~cvae~expert,47,-52.56,21.0,5,8.415417238295568,06-13 17:37:33
PPO~cvae~expert,47,-58.44,30.0,7,7.706943678360789,06-13 17:37:37
PPO~cvae~expert,47,-25.53,52.0,8,7.7468738828059225,06-13 17:37:41
PPO~cvae~expert,47,-58.09,25.0,5,7.972171271548744,06-13 17:37:46
PPO~cvae~expert,47,-123.54,2419.0,20,5.909307160826764,06-13 17:37:50
PPO~cvae~expert,47,-160.53,7885.0,21,5.687037821402072,06-13 17:37:54
PPO~cvae~expert,47,-165.85,1688.0,28,5.362500389416772,06-13 17:37:58
PPO~cvae~expert,47,-341.15,32755.0,44,3.199123085003016,06-13 17:38:03
PPO~cvae~expert,47,-264.29,2976.0,42,3.2259893639841946,06-13 17:38:07
PPO~cvae~expert,47,-189.39,2288.0,30,4.322477311898314,06-13 17:38:11
PPO~cvae~expert,47,-121.82,9177.0,23,4.1346299983467665,06-13 17:38:15
PPO~cvae~expert,47,-104.22,9798.0,18,5.956481574758774,06-13 17:38:18
PPO~cvae~expert,47,-51.05,905.0,10,8.726133908212677,06-13 17:38:22
PPO~cvae~expert,47,-90.4,153.0,15,6.679856863921679,06-13 17:38:25
PPO~cvae~expert,47,-12.72,66.0,2,9.305309986646098,06-13 17:38:29
PPO~cvae~expert,47,-6.32,485.0,2,11.372066226686785,06-13 17:38:32
PPO~cvae~expert,47,-34.38,993.0,13,7.165472485571049,06-13 17:38:36
PPO~cvae~expert,47,-64.09,6409.0,16,5.6555879471824975,06-13 17:38:40
PPO~cvae~expert,47,-89.95,8936.0,20,4.307325713420611,06-13 17:38:43
PPO~cvae~expert,47,-16.97,131.0,6,8.647752994380763,06-13 17:38:46
PPO~cvae~expert,47,-32.45,362.0,9,9.376169178172333,06-13 17:38:49
PPO~cvae~expert,47,-25.39,79.0,8,8.609587352526034,06-13 17:38:53
PPO~cvae~expert,47,-13.66,1083.0,8,7.165910774930404,06-13 17:38:57
PPO~cvae~expert,47,-6.85,685.0,4,10.264613930410642,06-13 17:39:01
PPO~cvae~expert,47,-16.21,298.0,5,10.540684495145145,06-13 17:39:04
PPO~cvae~expert,47,-5.56,102.0,4,8.196207653996849,06-13 17:39:08
PPO~cvae~expert,47,1.3877787807814457e-17,0.0,0,11.83804310501064,06-13 17:39:11
PPO~cvae~expert,47,-11.19,646.0,2,8.9641869084153,06-13 17:39:15
PPO~cvae~expert,47,0.0,0.0,0,11.920300060834366,06-13 17:39:19
PPO~cvae~expert,47,-37.98,2397.0,8,8.553032696948229,06-13 17:39:23
PPO~cvae~expert,47,-1.3877787807814457e-16,0.0,0,10.990184860533608,06-13 17:39:27
PPO~cvae~expert,47,-1.1102230246251565e-16,0.0,0,13.013816098057125,06-13 17:39:31
PPO~cvae~expert,47,-8.85,885.0,13,3.620859893079438,06-13 17:39:34
PPO~cvae~expert,47,-11.88,152.0,8,9.81467663094076,06-13 17:39:38
PPO~cvae~expert,47,-2.393918396847994e-16,0.0,0,13.529239204146725,06-13 17:39:41
PPO~cvae~expert,47,-2.38,238.0,7,5.943736480856293,06-13 17:39:44
PPO~cvae~expert,47,-2.86,286.0,7,6.594850915966127,06-13 17:39:49
PPO~cvae~expert,47,-2.86,286.0,7,7.491709586249597,06-13 17:39:53
PPO~cvae~expert,47,-0.7,70.0,3,11.758131704816579,06-13 17:39:56
PPO~cvae~expert,47,-3.32,277.0,2,9.786230701683651,06-13 17:39:59
PPO~cvae~expert,47,-6.44,644.0,2,10.169337904887017,06-13 17:40:03
PPO~cvae~expert,47,-3.13,123.0,1,13.069817834612229,06-13 17:40:06
PPO~cvae~expert,47,-4.18,97.0,5,10.665114186130397,06-13 17:40:09
PPO~cvae~expert,47,-14.73,382.0,4,10.781846823433607,06-13 17:40:13
