Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
PPO~cvae~expert,48,-3585.04,40174.0,639,0.6335604972105675,06-13 15:08:16
PPO~cvae~expert,48,-1014.29,2570.0,176,2.734307780116555,06-13 15:08:24
PPO~cvae~expert,48,-683.36,3860.0,105,2.7097779130896256,06-13 15:08:31
PPO~cvae~expert,48,-589.81,3503.0,161,2.004431497513347,06-13 15:08:38
PPO~cvae~expert,48,-690.38,1266.0,79,3.116085717312148,06-13 15:08:45
PPO~cvae~expert,48,-305.71,681.0,46,5.700006875051899,06-13 15:08:51
PPO~cvae~expert,48,-372.84,2404.0,81,2.9314760748187956,06-13 15:08:57
PPO~cvae~expert,48,-745.49,2862.0,95,3.164374404835141,06-13 15:09:03
PPO~cvae~expert,48,-411.02,3152.0,83,4.017824161037633,06-13 15:09:08
PPO~cvae~expert,48,-726.11,1425.0,76,2.2094953029670217,06-13 15:09:13
PPO~cvae~expert,48,-262.34,712.0,32,4.37921935943763,06-13 15:09:18
PPO~cvae~expert,48,-408.11,2074.0,41,2.813039769439595,06-13 15:09:23
PPO~cvae~expert,48,-205.05,358.0,28,7.215317069866197,06-13 15:09:28
PPO~cvae~expert,48,-477.06,3957.0,88,2.8431956054987175,06-13 15:09:33
PPO~cvae~expert,48,-215.72,768.0,36,5.196235301029834,06-13 15:09:38
PPO~cvae~expert,48,-225.56,2623.0,44,5.199001047514923,06-13 15:09:43
PPO~cvae~expert,48,-143.06,754.0,32,4.38987644648136,06-13 15:09:47
PPO~cvae~expert,48,-337.92,2893.0,49,2.8354936596312665,06-13 15:09:51
PPO~cvae~expert,48,-90.1,496.0,17,4.100946426804211,06-13 15:09:55
PPO~cvae~expert,48,-58.4,57.0,4,7.557174996542652,06-13 15:10:00
PPO~cvae~expert,48,-18.66,138.0,5,10.642508082943271,06-13 15:10:04
PPO~cvae~expert,48,-5.47,47.0,2,9.951594797196043,06-13 15:10:09
PPO~cvae~expert,48,-7.88,788.0,14,3.4202154680562513,06-13 15:10:13
PPO~cvae~expert,48,0.0,0.0,0,12.50960790478162,06-13 15:10:17
PPO~cvae~expert,48,-0.44000000000000045,44.0,2,10.825654752915742,06-13 15:10:21
PPO~cvae~expert,48,-0.5500000000000003,55.0,2,9.163370182385888,06-13 15:10:25
PPO~cvae~expert,48,-5.54,554.0,11,5.513720136090535,06-13 15:10:29
PPO~cvae~expert,48,-0.21000000000000008,21.0,1,12.278362388276186,06-13 15:10:33
PPO~cvae~expert,48,-34.92,1842.0,19,3.3856221627199337,06-13 15:10:36
PPO~cvae~expert,48,-16.17,466.0,4,10.021817554124501,06-13 15:10:40
PPO~cvae~expert,48,-3.38,64.0,4,11.542039747728216,06-13 15:10:43
PPO~cvae~expert,48,-14.45,1362.0,6,8.855503401810786,06-13 15:10:46
PPO~cvae~expert,48,1.1102230246251565e-16,0.0,0,9.502735973780496,06-13 15:10:50
PPO~cvae~expert,48,-40.23,1587.0,22,2.405305817205215,06-13 15:10:53
PPO~cvae~expert,48,-0.19,19.0,1,11.853783820814668,06-13 15:10:57
PPO~cvae~expert,48,-14.97,322.0,4,10.41474373868482,06-13 15:11:00
PPO~cvae~expert,48,-37.36,2995.0,10,7.259151343153765,06-13 15:11:04
PPO~cvae~expert,48,9.992007221626409e-16,0.0,0,9.598096227605758,06-13 15:11:08
PPO~cvae~expert,48,-4.440892098500626e-16,0.0,0,12.285835622424095,06-13 15:11:11
PPO~cvae~expert,48,-0.22000000000000025,22.0,1,12.240566374138691,06-13 15:11:15
PPO~cvae~expert,48,-2.59,259.0,7,7.252820222148548,06-13 15:11:17
PPO~cvae~expert,48,4.718447854656915e-16,0.0,0,12.49301563989479,06-13 15:11:21
PPO~cvae~expert,48,-0.1999999999999997,20.0,1,11.858862674656764,06-13 15:11:24
PPO~cvae~expert,48,-6.07,607.0,4,10.286164155806715,06-13 15:11:27
PPO~cvae~expert,48,-2.24,224.0,7,6.4062695099438765,06-13 15:11:31
PPO~cvae~expert,48,-1.3877787807814457e-16,0.0,0,12.42786237237202,06-13 15:11:33
PPO~cvae~expert,48,-0.95,95.0,4,9.059060883231691,06-13 15:11:36
PPO~cvae~expert,48,-2.6,260.0,7,6.353402418024032,06-13 15:11:40
PPO~cvae~expert,48,-0.6700000000000004,21.0,1,6.569816373981628,06-13 15:11:43
PPO~cvae~expert,48,2.7755575615628914e-16,0.0,0,12.437351808915302,06-13 15:11:46
PPO~cvae~expert,48,0.0,0.0,0,11.90913791292025,06-13 15:11:49
PPO~cvae~expert,48,-20.15,811.0,21,6.33662768250617,06-13 15:11:52
PPO~cvae~expert,48,-0.4500000000000003,45.0,2,11.025342313766052,06-13 15:11:55
PPO~cvae~expert,48,-0.2300000000000004,8.0,1,11.388828674687923,06-13 15:11:58
PPO~cvae~expert,48,-41.56,2074.0,28,2.5286797180957787,06-13 15:12:01
PPO~cvae~expert,48,-11.12,355.0,7,3.4051709059671613,06-13 15:12:04
PPO~cvae~expert,48,3.3306690738754696e-16,0.0,0,9.641665479618085,06-13 15:12:07
PPO~cvae~expert,48,-3.81,369.0,8,6.325468581438747,06-13 15:12:10
PPO~cvae~expert,48,-0.7600000000000005,76.0,3,10.246803326794875,06-13 15:12:13
PPO~cvae~expert,48,-2.609999999999999,261.0,7,7.113620598028996,06-13 15:12:16
PPO~cvae~expert,48,-10.25,975.0,15,3.2141013552716897,06-13 15:12:19
PPO~cvae~expert,48,-6.47,647.0,2,11.022443089293976,06-13 15:12:22
PPO~cvae~expert,48,-26.98,2584.0,26,2.0798138936172186,06-13 15:12:25
PPO~cvae~expert,48,-0.18999999999999992,19.0,1,12.5818142392007,06-13 15:12:28
PPO~cvae~expert,48,-0.46000000000000024,46.0,2,10.939320090007985,06-13 15:12:31
PPO~cvae~expert,48,-1.6500000000000004,167.0,6,10.363114616383454,06-13 15:12:34
PPO~cvae~expert,48,-0.53,53.0,2,7.809331575416809,06-13 15:12:37
PPO~cvae~expert,48,1.6653345369377348e-16,0.0,0,12.756325977293317,06-13 15:12:40
PPO~cvae~expert,48,-1.7500000000000002,178.0,6,10.082207027468975,06-13 15:12:43
PPO~cvae~expert,48,4.0245584642661925e-16,0.0,0,12.508033887946109,06-13 15:12:46
PPO~cvae~expert,48,-9.89,927.0,10,4.817181689372449,06-13 15:12:49
PPO~cvae~expert,48,-0.19999999999999993,20.0,1,11.75650860502555,06-13 15:12:52
PPO~cvae~expert,48,-2.7755575615628914e-16,0.0,0,12.615921068855267,06-13 15:12:55
PPO~cvae~expert,48,-2.8,280.0,8,6.454528835739509,06-13 15:12:58
PPO~cvae~expert,48,-3.14,314.0,9,7.418880020606289,06-13 15:13:01
PPO~cvae~expert,48,1.1102230246251565e-16,0.0,0,11.692574727788305,06-13 15:13:04
PPO~cvae~expert,48,-3.14,314.0,9,5.6857137652024345,06-13 15:13:07
PPO~cvae~expert,48,-4.33,386.0,10,4.70114200638697,06-13 15:13:10
PPO~cvae~expert,48,-3.1299999999999994,313.0,9,4.61593146566341,06-13 15:13:13
