Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
PPO~cvae~expert,43,-3860.89,29195.0,445,1.5665826631212387,06-13 16:56:41
PPO~cvae~expert,43,-1063.37,4398.0,237,1.6673894452877762,06-13 16:56:53
PPO~cvae~expert,43,-819.26,517.0,70,3.1210351261599376,06-13 16:57:03
PPO~cvae~expert,43,-662.29,4652.0,92,3.8309528625883784,06-13 16:57:13
PPO~cvae~expert,43,-663.0,4554.0,96,2.8270808409240615,06-13 16:57:22
PPO~cvae~expert,43,-1396.25,2893.0,214,2.8896581312490905,06-13 16:57:35
PPO~cvae~expert,43,-1733.25,4677.0,232,1.1604184063813214,06-13 16:57:44
PPO~cvae~expert,43,-612.44,6629.0,75,1.924017933212504,06-13 16:57:50
PPO~cvae~expert,43,-531.33,8798.0,74,3.0237457991168037,06-13 16:57:59
PPO~cvae~expert,43,-269.04,936.0,41,6.091707732943603,06-13 16:58:07
PPO~cvae~expert,43,-1091.0,7189.0,120,1.614240749638087,06-13 16:58:14
PPO~cvae~expert,43,-606.19,2182.0,63,3.403409372053179,06-13 16:58:21
PPO~cvae~expert,43,-326.06,3539.0,57,4.932269764984847,06-13 16:58:28
PPO~cvae~expert,43,-179.52,2635.0,31,5.134002078788726,06-13 16:58:34
PPO~cvae~expert,43,-604.19,2827.0,73,2.7356763670325974,06-13 16:58:42
PPO~cvae~expert,43,-967.54,5894.0,105,1.9048555366328244,06-13 16:58:49
PPO~cvae~expert,43,-342.61,1724.0,44,4.209496871905325,06-13 16:58:55
PPO~cvae~expert,43,-524.83,6446.0,77,2.2758929109268093,06-13 16:59:02
PPO~cvae~expert,43,-659.18,6530.0,98,1.736103390300583,06-13 16:59:08
PPO~cvae~expert,43,-269.19,726.0,45,3.213223573437944,06-13 16:59:14
PPO~cvae~expert,43,-338.22,1648.0,40,3.0881308161715255,06-13 16:59:19
PPO~cvae~expert,43,-132.93,2727.0,32,3.83357724750519,06-13 16:59:24
PPO~cvae~expert,43,-249.02,988.0,32,4.017256815592302,06-13 16:59:30
PPO~cvae~expert,43,-416.94,1408.0,42,2.9369203066699594,06-13 16:59:36
PPO~cvae~expert,43,-333.65,2588.0,52,3.1567604798121423,06-13 16:59:42
PPO~cvae~expert,43,-404.88,4112.0,61,3.1173230258104634,06-13 16:59:47
PPO~cvae~expert,43,-165.1,554.0,23,6.506837217082384,06-13 16:59:52
PPO~cvae~expert,43,-251.27,4124.0,41,4.277000195320893,06-13 16:59:57
PPO~cvae~expert,43,-177.79,1040.0,38,3.7967114280899312,06-13 17:00:02
PPO~cvae~expert,43,-142.38,558.0,29,4.330812681666826,06-13 17:00:07
PPO~cvae~expert,43,-194.75,360.0,30,4.907570384270292,06-13 17:00:13
