Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
PPO~cvae~expert,52,-2207.86,19118.0,347,1.4888685523880008,06-13 23:02:46
PPO~cvae~expert,52,-928.72,2358.0,172,2.4950688748900145,06-13 23:02:56
PPO~cvae~expert,52,-353.41,5976.0,152,1.5454845201966387,06-13 23:03:04
PPO~cvae~expert,52,-427.41,4324.0,75,4.985740390849973,06-13 23:03:11
PPO~cvae~expert,52,-519.58,5418.0,74,2.6208892646182007,06-13 23:03:17
PPO~cvae~expert,52,-699.88,11186.0,91,1.792926185795183,06-13 23:03:23
PPO~cvae~expert,52,-416.4,1718.0,57,3.527797038144318,06-13 23:03:30
PPO~cvae~expert,52,-520.2,3742.0,69,2.8646333897586347,06-13 23:03:36
PPO~cvae~expert,52,-629.45,6948.0,90,1.617560164142446,06-13 23:03:41
PPO~cvae~expert,52,-384.2,863.0,48,4.340310790139085,06-13 23:03:47
PPO~cvae~expert,52,-758.03,2045.0,118,3.502603185239344,06-13 23:03:54
PPO~cvae~expert,52,-581.25,1132.0,73,3.2435902285661626,06-13 23:04:00
PPO~cvae~expert,52,-539.43,4359.0,115,2.3596182368395486,06-13 23:04:07
PPO~cvae~expert,52,-481.88,2035.0,42,3.2458001795809666,06-13 23:04:12
PPO~cvae~expert,52,-272.77,766.0,37,4.286542630138548,06-13 23:04:18
PPO~cvae~expert,52,-687.86,5129.0,64,2.462827472096082,06-13 23:04:25
PPO~cvae~expert,52,-223.4,1055.0,45,4.197224606451166,06-13 23:04:31
PPO~cvae~expert,52,-458.15,762.0,80,4.101567751910263,06-13 23:04:37
PPO~cvae~expert,52,-299.73,811.0,33,5.103082169114408,06-13 23:04:44
PPO~cvae~expert,52,-628.16,1482.0,67,2.9746175788828575,06-13 23:04:51
PPO~cvae~expert,52,-708.44,2488.0,83,2.716085900152381,06-13 23:04:58
PPO~cvae~expert,52,-484.26,2992.0,66,3.6310440013240206,06-13 23:05:04
PPO~cvae~expert,52,-253.2,673.0,32,4.323447271403577,06-13 23:05:10
PPO~cvae~expert,52,-323.76,3357.0,46,3.4312004447258846,06-13 23:05:15
PPO~cvae~expert,52,-537.94,1434.0,54,2.998957535573482,06-13 23:05:22
PPO~cvae~expert,52,-515.46,551.0,35,3.227474217533942,06-13 23:05:29
PPO~cvae~expert,52,-228.61,868.0,55,5.335336731096106,06-13 23:05:35
PPO~cvae~expert,52,-153.31,1864.0,28,4.313795567410299,06-13 23:05:39
PPO~cvae~expert,52,-651.48,1742.0,75,2.969266336521539,06-13 23:05:45
PPO~cvae~expert,52,-246.07,952.0,49,3.498663356043075,06-13 23:05:50
PPO~cvae~expert,52,-114.17,213.0,14,6.415386464350106,06-13 23:05:56
PPO~cvae~expert,52,-222.79,1167.0,33,5.076731348998651,06-13 23:06:01
PPO~cvae~expert,52,-280.25,1309.0,48,6.31030357716522,06-13 23:06:07
PPO~cvae~expert,52,-254.45,1623.0,43,4.530205811464018,06-13 23:06:12
PPO~cvae~expert,52,-144.78,720.0,25,5.156049694772404,06-13 23:06:18
PPO~cvae~expert,52,-24.68,346.0,8,9.386906186552366,06-13 23:06:23
PPO~cvae~expert,52,-73.3,1121.0,23,6.838955964412731,06-13 23:06:28
PPO~cvae~expert,52,-72.28,206.0,13,7.812640455987748,06-13 23:06:33
PPO~cvae~expert,52,-88.49,872.0,20,6.175921533828719,06-13 23:06:37
