Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
PPO~KeepTrain~cvae~expert,46,-2545.13,3567.0,314,1.7304767636741705,06-14 12:17:06
PPO~KeepTrain~cvae~expert,46,-1631.91,4549.0,265,2.8996155766567595,06-14 12:17:15
PPO~KeepTrain~cvae~expert,46,-180.11,1028.0,52,6.491849540995198,06-14 12:17:22
PPO~KeepTrain~cvae~expert,46,-730.99,1946.0,121,3.7538539387065875,06-14 12:17:30
PPO~KeepTrain~cvae~expert,46,-1115.63,5861.0,190,1.663522338474286,06-14 12:17:38
PPO~KeepTrain~cvae~expert,46,-358.98,6786.0,60,3.8864707899205193,06-14 12:17:43
PPO~KeepTrain~cvae~expert,46,-524.36,4866.0,71,2.3428333935826986,06-14 12:17:49
PPO~KeepTrain~cvae~expert,46,-1613.7,14995.0,222,2.449032195280377,06-14 12:17:56
PPO~KeepTrain~cvae~expert,46,-755.53,4210.0,132,3.6008914470098987,06-14 12:18:02
PPO~KeepTrain~cvae~expert,46,-453.6,3014.0,73,3.781836870877087,06-14 12:18:07
PPO~KeepTrain~cvae~expert,46,-148.09,783.0,26,6.787090998317805,06-14 12:18:12
PPO~KeepTrain~cvae~expert,46,-540.37,3074.0,83,3.009915101407847,06-14 12:18:19
PPO~KeepTrain~cvae~expert,46,-179.58,3491.0,34,5.108930282405192,06-14 12:18:25
PPO~KeepTrain~cvae~expert,46,-200.2,238.0,18,5.904529444408342,06-14 12:18:31
PPO~KeepTrain~cvae~expert,46,-591.65,2870.0,86,2.4647648888957696,06-14 12:18:36
PPO~KeepTrain~cvae~expert,46,-380.25,2711.0,50,3.5247305855162603,06-14 12:18:41
PPO~KeepTrain~cvae~expert,46,-550.29,2800.0,50,3.3941297801743375,06-14 12:18:46
PPO~KeepTrain~cvae~expert,46,-395.17,1630.0,31,3.8736905731277496,06-14 12:18:50
PPO~KeepTrain~cvae~expert,46,-91.29,1013.0,20,7.904325318290549,06-14 12:18:54
PPO~KeepTrain~cvae~expert,46,-191.55,658.0,38,5.6701571100518064,06-14 12:19:00
PPO~KeepTrain~cvae~expert,46,-103.41,428.0,18,6.423112042184422,06-14 12:19:04
PPO~KeepTrain~cvae~expert,46,-79.93,183.0,12,8.225638894542302,06-14 12:19:09
PPO~KeepTrain~cvae~expert,46,-132.66,2225.0,27,5.844295659609624,06-14 12:19:14
PPO~KeepTrain~cvae~expert,46,-222.11,956.0,40,4.7160094142806495,06-14 12:19:18
PPO~KeepTrain~cvae~expert,46,-404.49,2365.0,55,2.8260994862612834,06-14 12:19:23
PPO~KeepTrain~cvae~expert,46,-73.92,535.0,16,7.309794755450077,06-14 12:19:27
PPO~KeepTrain~cvae~expert,46,-83.0,610.0,17,7.583783522371148,06-14 12:19:31
PPO~KeepTrain~cvae~expert,46,-2.64,14.0,1,10.153505712355445,06-14 12:19:35
PPO~KeepTrain~cvae~expert,46,-11.08,65.0,3,11.261744577435168,06-14 12:19:39
PPO~KeepTrain~cvae~expert,46,-215.64,964.0,41,4.183897667114444,06-14 12:19:43
PPO~KeepTrain~cvae~expert,46,-263.78,1912.0,49,4.253513160257588,06-14 12:19:47
PPO~KeepTrain~cvae~expert,46,-0.3200000000000003,0.0,0,10.51062353008985,06-14 12:19:51
PPO~KeepTrain~cvae~expert,46,-8.28,94.0,3,10.493178583383948,06-14 12:19:55
PPO~KeepTrain~cvae~expert,46,-14.36,555.0,12,9.121049162017663,06-14 12:20:00
PPO~KeepTrain~cvae~expert,46,-96.58,2127.0,20,6.451648354718936,06-14 12:20:04
PPO~KeepTrain~cvae~expert,46,0.0,0.0,0,13.36848590225992,06-14 12:20:08
PPO~KeepTrain~cvae~expert,46,-4.440892098500626e-16,0.0,0,13.366988837909055,06-14 12:20:12
PPO~KeepTrain~cvae~expert,46,-10.94,142.0,3,11.889083983066572,06-14 12:20:16
PPO~KeepTrain~cvae~expert,46,-4.440892098500626e-16,0.0,0,12.684978520181863,06-14 12:20:20
PPO~KeepTrain~cvae~expert,46,-5.95,410.0,4,10.003360718673427,06-14 12:20:23
PPO~KeepTrain~cvae~expert,46,-11.38,183.0,3,11.04134327850787,06-14 12:20:27
PPO~KeepTrain~cvae~expert,46,-23.1,75.0,7,10.309940214157951,06-14 12:20:30
PPO~KeepTrain~cvae~expert,46,-2.93,293.0,7,9.344104254895273,06-14 12:20:33
PPO~KeepTrain~cvae~expert,46,3.3306690738754696e-16,0.0,0,11.912138766343434,06-14 12:20:37
PPO~KeepTrain~cvae~expert,46,-1.8700000000000003,187.0,6,8.195760604404963,06-14 12:20:40
PPO~KeepTrain~cvae~expert,46,-0.6700000000000002,67.0,2,12.17289094543616,06-14 12:20:44
PPO~KeepTrain~cvae~expert,46,-24.94,1468.0,6,6.711536972253394,06-14 12:20:47
