Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
PPO,46,-2545.13,3567.0,314,1.7304767636741705,06-13 14:52:36
PPO,46,-1537.99,9575.0,278,4.220489073563627,06-13 14:52:43
PPO,46,-1546.4,18166.0,356,0.22013304061074668,06-13 14:52:50
PPO,46,-255.92,592.0,42,5.268487522467415,06-13 14:52:56
PPO,46,-615.51,8695.0,72,3.69999072333043,06-13 14:53:02
PPO,46,-113.11,1236.0,28,7.160638048829282,06-13 14:53:07
PPO,46,-800.9,10582.0,123,2.4886589135405686,06-13 14:53:13
PPO,46,-409.49,22749.0,58,3.310011709160399,06-13 14:53:18
PPO,46,-945.5,5684.0,155,2.11204308223574,06-13 14:53:23
PPO,46,-810.83,9547.0,116,1.6872596770176487,06-13 14:53:27
PPO,46,-359.54,4331.0,57,6.668948091393604,06-13 14:53:32
PPO,46,-828.23,3911.0,111,2.005711352600794,06-13 14:53:37
PPO,46,-500.25,1032.0,66,3.592839566302836,06-13 14:53:42
PPO,46,-424.97,1112.0,42,4.998566130086128,06-13 14:53:46
PPO,46,-837.44,5528.0,115,4.690416315524662,06-13 14:53:51
PPO,46,-528.63,3290.0,75,3.6301971570586504,06-13 14:53:56
PPO,46,-201.46,1208.0,46,4.624644654019985,06-13 14:54:01
PPO,46,-586.94,18639.0,82,4.031373672535338,06-13 14:54:05
PPO,46,-379.8,267.0,33,4.124797348448187,06-13 14:54:09
PPO,46,-697.65,2375.0,47,3.0910086555588414,06-13 14:54:14
PPO,46,-508.11,7021.0,71,2.4324198251695526,06-13 14:54:17
PPO,46,-406.41,4887.0,57,4.561304190293248,06-13 14:54:21
PPO,46,-694.12,2777.0,93,2.6530299466904825,06-13 14:54:25
PPO,46,-438.66,625.0,54,4.623156930771054,06-13 14:54:29
PPO,46,-131.38,632.0,24,7.216490779798619,06-13 14:54:32
PPO,46,-262.87,416.0,31,4.777587930066041,06-13 14:54:36
PPO,46,-248.3,946.0,35,4.529603901226512,06-13 14:54:39
PPO,46,-395.99,1025.0,56,3.6813218246113446,06-13 14:54:44
PPO,46,-112.86,593.0,23,5.575378106043471,06-13 14:54:47
PPO,46,-64.47,1562.0,18,7.087722553271595,06-13 14:54:50
PPO,46,-109.37,339.0,23,6.454930146952025,06-13 14:54:54
PPO,46,-288.35,1429.0,43,3.458827391747582,06-13 14:54:58
PPO,46,-105.07,123.0,12,6.319317678140983,06-13 14:55:01
PPO,46,-212.49,394.0,22,4.715945806497118,06-13 14:55:05
PPO,46,-138.6,414.0,28,5.110189798508464,06-13 14:55:08
PPO,46,-47.53,198.0,11,7.900829703140722,06-13 14:55:11
PPO,46,-222.93,838.0,43,3.7573387881116402,06-13 14:55:15
PPO,46,-42.2,93.0,10,7.847542781436033,06-13 14:55:18
PPO,46,-203.57,250.0,24,5.078855339347295,06-13 14:55:22
PPO,46,-50.75,210.0,12,7.556546437088514,06-13 14:55:26
PPO,46,-41.65,38.0,6,7.052254691476201,06-13 14:55:29
PPO,46,-8.24,182.0,6,8.626435485857808,06-13 14:55:34
PPO,46,-10.71,28.0,3,10.240637711547912,06-13 14:55:37
PPO,46,-114.71,593.0,17,5.558456972162565,06-13 14:55:40
PPO,46,-36.98,665.0,18,7.370834010653399,06-13 14:55:44
PPO,46,-1.42,140.0,4,11.149378582496748,06-13 14:55:47
PPO,46,-116.8,536.0,28,5.585760443665621,06-13 14:55:50
PPO,46,-23.96,134.0,14,7.353171991172812,06-13 14:55:53
PPO,46,-60.55,440.0,16,7.333769329816479,06-13 14:55:56
PPO,46,-2.91,69.0,2,12.009697596911144,06-13 14:55:59
PPO,46,-137.59,573.0,20,5.453914057974541,06-13 14:56:03
PPO,46,-55.85,810.0,18,6.422531887470503,06-13 14:56:06
PPO,46,-63.11,3467.0,30,4.582089271244578,06-13 14:56:09
PPO,46,-32.02,557.0,19,8.781561869859447,06-13 14:56:12
PPO,46,-3.1,81.0,3,9.712636739340814,06-13 14:56:14
PPO,46,-36.01,3417.0,22,5.682012139272447,06-13 14:56:17
PPO,46,-7.1,79.0,3,9.299782702274173,06-13 14:56:20
PPO,46,-2.83,68.0,2,10.747819118809701,06-13 14:56:23
PPO,46,-4.75,83.0,3,10.371519779161902,06-13 14:56:26
PPO,46,0.0,0.0,0,12.868558305953536,06-13 14:56:29
PPO,46,-29.51,73.0,4,9.463275435412086,06-13 14:56:32
PPO,46,-7.37,32.0,4,10.76547036718815,06-13 14:56:35
PPO,46,-7.38,111.0,3,10.680443356347231,06-13 14:56:38
PPO,46,-4.33,214.0,5,10.200107360606092,06-13 14:56:41
PPO,46,-41.09,283.0,17,7.494582487240557,06-13 14:56:44
PPO,46,-30.39,251.0,11,7.841389650285195,06-13 14:56:47
PPO,46,-32.47,325.0,15,8.574269929602833,06-13 14:56:50
PPO,46,-19.07,927.0,12,7.2545193217631585,06-13 14:56:53
PPO,46,-25.27,781.0,16,6.184626561313751,06-13 14:56:56
PPO,46,-19.05,652.0,10,7.402051567644868,06-13 14:56:59
PPO,46,-14.92,324.0,8,9.297603115113885,06-13 14:57:02
PPO,46,-18.23,363.0,8,7.043633367706348,06-13 14:57:05
PPO,46,-4.46,28.0,2,8.323553085661166,06-13 14:57:08
PPO,46,-9.23,923.0,10,7.632126109535051,06-13 14:57:10
PPO,46,-14.12,4.0,2,10.813965550581143,06-13 14:57:13
PPO,46,-15.03,72.0,4,9.441069028795951,06-13 14:57:16
PPO,46,-14.93,103.0,5,9.381836805357223,06-13 14:57:19
PPO,46,-9.15,259.0,7,9.366420145519383,06-13 14:57:21
PPO,46,-4.45,24.0,2,11.952160100558483,06-13 14:57:24
PPO,46,-14.84,797.0,12,7.18780915206971,06-13 14:57:27
