Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
PPO~KeepTrian~detach~cvae~expert,46,-2545.13,3567.0,314,1.7304767636741705,06-14 13:07:22
PPO~KeepTrian~detach~cvae~expert,46,-1631.91,4549.0,265,2.8996155766567595,06-14 13:07:34
PPO~KeepTrian~detach~cvae~expert,46,-180.11,1028.0,52,6.491849540995198,06-14 13:07:41
PPO~KeepTrian~detach~cvae~expert,46,-730.99,1946.0,121,3.7538539387065875,06-14 13:07:48
PPO~KeepTrian~detach~cvae~expert,46,-1115.63,5861.0,190,1.663522338474286,06-14 13:07:57
PPO~KeepTrian~detach~cvae~expert,46,-358.98,6786.0,60,3.8864707899205193,06-14 13:08:03
PPO~KeepTrian~detach~cvae~expert,46,-524.36,4866.0,71,2.3428333935826986,06-14 13:08:09
PPO~KeepTrian~detach~cvae~expert,46,-1613.7,14995.0,222,2.449032195280377,06-14 13:08:16
PPO~KeepTrian~detach~cvae~expert,46,-755.53,4210.0,132,3.6008914470098987,06-14 13:08:23
PPO~KeepTrian~detach~cvae~expert,46,-453.6,3014.0,73,3.781836870877087,06-14 13:08:30
PPO~KeepTrian~detach~cvae~expert,46,-148.09,783.0,26,6.787090998317805,06-14 13:08:36
PPO~KeepTrian~detach~cvae~expert,46,-540.37,3074.0,83,3.009915101407847,06-14 13:08:43
PPO~KeepTrian~detach~cvae~expert,46,-179.58,3491.0,34,5.108930282405192,06-14 13:08:48
PPO~KeepTrian~detach~cvae~expert,46,-200.2,238.0,18,5.904529444408342,06-14 13:08:55
PPO~KeepTrian~detach~cvae~expert,46,-591.65,2870.0,86,2.4647648888957696,06-14 13:09:01
PPO~KeepTrian~detach~cvae~expert,46,-380.25,2711.0,50,3.5247305855162603,06-14 13:09:06
PPO~KeepTrian~detach~cvae~expert,46,-550.29,2800.0,50,3.3941297801743375,06-14 13:09:11
PPO~KeepTrian~detach~cvae~expert,46,-395.17,1630.0,31,3.8736905731277496,06-14 13:09:17
