Algorithm,Seed,Return,Log time
DQN~cvae,42,2.04239721301885,06-16 22:24:05
DQN~cvae,42,0.7953360768175582,06-16 22:24:06
DQN~cvae,42,1.7333333333333334,06-16 22:24:06
DQN~cvae,42,2.913462830304775,06-16 22:24:06
DQN~cvae,42,0.24910836762688615,06-16 22:24:06
DQN~cvae,42,9.779819031776583,06-16 22:24:06
DQN~cvae,42,32.48756149379208,06-16 22:24:08
DQN~cvae,42,2.156683624195799,06-16 22:24:08
DQN~cvae,42,0.9824417009602194,06-16 22:24:08
DQN~cvae,42,3.8195514982282233,06-16 22:24:08
DQN~cvae,42,1.8467961636381087,06-16 22:24:08
DQN~cvae,42,0.17715582945306188,06-16 22:24:08
DQN~cvae,42,5.179546859569435,06-16 22:24:08
DQN~cvae,42,8.668646001733578,06-16 22:24:09
DQN~cvae,42,3.7530003895070196,06-16 22:24:09
DQN~cvae,42,3.735340467604285,06-16 22:24:09
DQN~cvae,42,3.867050115579651,06-16 22:24:10
DQN~cvae,42,2.7798250092033725,06-16 22:24:10
DQN~cvae,42,3.6491083676268863,06-16 22:24:10
DQN~cvae,42,1.1976877960112222,06-16 22:24:10
DQN~cvae,42,1.6660439435714915,06-16 22:24:10
DQN~cvae,42,3.6484856437517683,06-16 22:24:11
DQN~cvae,42,0.9333333333333333,06-16 22:24:11
DQN~cvae,42,1.0666666666666667,06-16 22:24:11
DQN~cvae,42,2.5555555555555554,06-16 22:24:11
DQN~cvae,42,2.1571320725475585,06-16 22:24:11
DQN~cvae,42,0.9333333333333333,06-16 22:24:11
DQN~cvae,42,4.9570858885642775,06-16 22:24:12
DQN~cvae,42,3.332710609457763,06-16 22:24:12
DQN~cvae,42,5.602007134270952,06-16 22:24:12
DQN~cvae,42,4.046451578715396,06-16 22:24:13
DQN~cvae,42,0.15555555555555559,06-16 22:24:13
DQN~cvae,42,8.245822787642336,06-16 22:24:13
DQN~cvae,42,2.9353805647589275,06-16 22:24:14
DQN~cvae,42,13.779778830964215,06-16 22:24:14
DQN~cvae,42,3.9999999999999996,06-16 22:24:15
DQN~cvae,42,0.27133058984910835,06-16 22:24:15
DQN~cvae,42,1.1530003895070196,06-16 22:24:15
DQN~cvae,42,0.1333333333333333,06-16 22:24:15
DQN~cvae,42,0.937997256515775,06-16 22:24:15
DQN~cvae,42,4.623798739214225,06-16 22:24:15
DQN~cvae,42,22.113112164297,06-16 22:24:17
DQN~cvae,42,15.957084498297057,06-16 22:24:18
DQN~cvae,42,2.823798739214225,06-16 22:24:18
DQN~cvae,42,4.756600417533182,06-16 22:24:18
DQN~cvae,42,1.6209341472047345,06-16 22:24:18
DQN~cvae,42,11.596612421521876,06-16 22:24:19
DQN~cvae,42,1.7333333333333334,06-16 22:24:19
DQN~cvae,42,3.84598075308368,06-16 22:24:20
DQN~cvae,42,3.064221337062245,06-16 22:24:20
DQN~cvae,42,8.313112164537824,06-16 22:24:21
DQN~cvae,42,2.046796163638108,06-16 22:24:21
DQN~cvae,42,1.891240608082553,06-16 22:24:21
DQN~cvae,42,4.774872113842858,06-16 22:24:21
DQN~cvae,42,4.556478087202782,06-16 22:24:22
DQN~cvae,42,1.8,06-16 22:24:22
DQN~cvae,42,0.1333333333333333,06-16 22:24:22
DQN~cvae,42,8.04644549945909,06-16 22:24:23
DQN~cvae,42,3.5379972565157747,06-16 22:24:23
DQN~cvae,42,17.046445497630405,06-16 22:24:24
DQN~cvae,42,0.24910836762688615,06-16 22:24:24
DQN~cvae,42,2.9576027869811496,06-16 22:24:25
DQN~cvae,42,2.6222222222222222,06-16 22:24:25
DQN~cvae,42,2.533333333333333,06-16 22:24:25
DQN~cvae,42,0.1300411522633745,06-16 22:24:25
DQN~cvae,42,4.910489162786396,06-16 22:24:26
DQN~cvae,42,1.5993772769048251,06-16 22:24:26
DQN~cvae,42,4.111111111111112,06-16 22:24:26
DQN~cvae,42,3.1999999999999997,06-16 22:24:26
DQN~cvae,42,1.6444444444444446,06-16 22:24:27
DQN~cvae,42,4.4,06-16 22:24:27
DQN~cvae,42,3.0464916758700387,06-16 22:24:27
DQN~cvae,42,5.268251659030681,06-16 22:24:28
DQN~cvae,42,3.333333333333333,06-16 22:24:28
DQN~cvae,42,5.35790727474922,06-16 22:24:29
DQN~cvae,42,2.4,06-16 22:24:29
DQN~cvae,42,5.179202285328255,06-16 22:24:29
DQN~cvae,42,3.0464515787153963,06-16 22:24:30
DQN~cvae,42,2.666666666666667,06-16 22:24:30
DQN~cvae,42,8.04644549945909,06-16 22:24:30
DQN~cvae,42,2.4,06-16 22:24:31
DQN~cvae,42,3.533333333333333,06-16 22:24:31
DQN~cvae,42,5.579778936418984,06-16 22:24:31
DQN~cvae,42,0.08559670781893007,06-16 22:24:31
DQN~cvae,42,4.690419917243629,06-16 22:24:32
DQN~cvae,42,2.4,06-16 22:24:32
DQN~cvae,42,3.3373745330999194,06-16 22:24:32
DQN~cvae,42,1.5993772769048251,06-16 22:24:33
DQN~cvae,42,3.1999999999999997,06-16 22:24:33
DQN~cvae,42,5.735334491974539,06-16 22:25:08
DQN~cvae,42,0.9602194787379973,06-16 22:25:18
