Algorithm,Seed,Return,Pool size,Log time
RDQN~cvae_regular,45,-8137.34,553,06-20 11:48:06
RDQN~cvae_regular,45,-2174.46,2141,06-20 11:48:26
RDQN~cvae_regular,45,-872.87,3959,06-20 11:48:50
RDQN~cvae_regular,45,-691.66,10810,06-20 11:49:12
RDQN~cvae_regular,45,-667.68,14525,06-20 11:49:36
RDQN~cvae_regular,45,-761.72,15231,06-20 11:49:59
RDQN~cvae_regular,45,-623.75,15784,06-20 11:50:20
RDQN~cvae_regular,45,-307.87,16490,06-20 11:50:40
RDQN~cvae_regular,45,-98.67,17196,06-20 11:50:55
RDQN~cvae_regular,45,-206.46,17749,06-20 11:51:10
RDQN~cvae_regular,45,-2.73,18455,06-20 11:51:25
RDQN~cvae_regular,45,-39.74,19008,06-20 11:51:40
RDQN~cvae_regular,45,-1.4999999999999993,19714,06-20 11:51:55
RDQN~cvae_regular,45,-108.17,20000,06-20 11:52:11
RDQN~cvae_regular,45,-109.04,20000,06-20 11:52:27
RDQN~cvae_regular,45,-65.51,20000,06-20 11:52:42
RDQN~cvae_regular,45,-70.63,20000,06-20 11:52:57
RDQN~cvae_regular,45,-27.08,20000,06-20 11:53:13
RDQN~cvae_regular,45,-17.88,20000,06-20 11:53:29
RDQN~cvae_regular,45,-4.440892098500626e-16,20000,06-20 11:53:44
RDQN~cvae_regular,45,-22.29,20000,06-20 11:54:01
RDQN~cvae_regular,45,-30.11,20000,06-20 11:54:17
RDQN~cvae_regular,45,-50.86,20000,06-20 11:54:32
RDQN~cvae_regular,45,-113.19,20000,06-20 11:54:48
RDQN~cvae_regular,45,-54.36,20000,06-20 11:55:02
RDQN~cvae_regular,45,-64.97,20000,06-20 11:55:17
RDQN~cvae_regular,45,-0.23000000000000037,20000,06-20 11:55:32
RDQN~cvae_regular,45,-81.94,20000,06-20 11:55:47
RDQN~cvae_regular,45,-1.5000000000000004,20000,06-20 11:56:02
RDQN~cvae_regular,45,-95.3,20000,06-20 11:56:16
