Algorithm,Seed,Return,Pool size,Log time
RDQN~cvae_regular,5,5.913112269752317,7,06-21 13:26:17
RDQN~cvae_regular,5,5.913112269752317,14,06-21 13:26:18
RDQN~cvae_regular,5,5.913112269752317,21,06-21 13:26:19
RDQN~cvae_regular,5,5.913112269752317,28,06-21 13:26:20
RDQN~cvae_regular,5,5.913112269752317,35,06-21 13:26:21
RDQN~cvae_regular,5,5.913112269752317,42,06-21 13:26:21
RDQN~cvae_regular,5,5.913112269752317,49,06-21 13:26:22
RDQN~cvae_regular,5,5.913112269752317,56,06-21 13:26:23
RDQN~cvae_regular,5,5.913112269752317,63,06-21 13:26:24
RDQN~cvae_regular,5,5.913112269752317,70,06-21 13:26:25
RDQN~cvae_regular,5,5.913112269752317,77,06-21 13:26:25
RDQN~cvae_regular,5,5.913112269752317,84,06-21 13:26:26
RDQN~cvae_regular,5,5.913112269752317,91,06-21 13:26:26
RDQN~cvae_regular,5,5.913112269752317,98,06-21 13:26:27
RDQN~cvae_regular,5,5.913112269752317,105,06-21 13:26:27
RDQN~cvae_regular,5,5.913112269752317,112,06-21 13:26:28
RDQN~cvae_regular,5,5.913112269752317,119,06-21 13:26:28
RDQN~cvae_regular,5,5.913112269752317,126,06-21 13:26:29
RDQN~cvae_regular,5,5.913112269752317,133,06-21 13:26:29
RDQN~cvae_regular,5,5.913112269752317,140,06-21 13:26:29
RDQN~cvae_regular,5,5.913112269752317,147,06-21 13:26:30
RDQN~cvae_regular,5,5.913112269752317,154,06-21 13:26:30
RDQN~cvae_regular,5,5.913112269752317,161,06-21 13:26:31
RDQN~cvae_regular,5,5.913112269752317,168,06-21 13:26:31
RDQN~cvae_regular,5,5.913112269752317,175,06-21 13:26:31
RDQN~cvae_regular,5,5.913112269752317,182,06-21 13:26:32
RDQN~cvae_regular,5,5.913112269752317,189,06-21 13:26:32
RDQN~cvae_regular,5,5.913112269752317,196,06-21 13:26:33
RDQN~cvae_regular,5,5.913112269752317,203,06-21 13:26:33
RDQN~cvae_regular,5,5.913112269752317,210,06-21 13:26:33
RDQN~cvae_regular,5,5.913112269752317,217,06-21 13:26:34
RDQN~cvae_regular,5,5.913112269752317,224,06-21 13:26:34
RDQN~cvae_regular,5,5.913112269752317,231,06-21 13:26:35
RDQN~cvae_regular,5,5.913112269752317,238,06-21 13:26:35
RDQN~cvae_regular,5,5.913112269752317,245,06-21 13:26:35
RDQN~cvae_regular,5,5.913112269752317,252,06-21 13:26:36
RDQN~cvae_regular,5,5.890890047530095,361,06-21 13:26:37
RDQN~cvae_regular,5,6.486266825280104,369,06-21 13:26:38
RDQN~cvae_regular,5,5.7575619944805005,376,06-21 13:26:38
RDQN~cvae_regular,5,5.890890047530095,383,06-21 13:26:39
