Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
PPO~cvae~regular,46,-2545.13,3567.0,314,1.7304767636741705,06-14 19:39:20
PPO~cvae~regular,46,-1631.91,4549.0,265,2.8996155766567595,06-14 19:39:29
PPO~cvae~regular,46,-180.11,1028.0,52,6.491849540995198,06-14 19:39:35
PPO~cvae~regular,46,-655.8,1926.0,105,4.058891633928169,06-14 19:39:42
PPO~cvae~regular,46,-1234.61,6209.0,192,1.5029698092656827,06-14 19:39:48
PPO~cvae~regular,46,-383.66,6873.0,64,3.5862720975373477,06-14 19:39:53
PPO~cvae~regular,46,-419.28,4829.0,62,2.9389902962118564,06-14 19:39:58
PPO~cvae~regular,46,-1168.32,13729.0,173,2.738273146557034,06-14 19:40:04
PPO~cvae~regular,46,-442.4,2666.0,60,2.8771632770296556,06-14 19:40:09
PPO~cvae~regular,46,-1015.51,4258.0,136,4.085722334053604,06-14 19:40:14
PPO~cvae~regular,46,-300.18,1336.0,46,4.091231881909329,06-14 19:40:19
PPO~cvae~regular,46,-706.8,5678.0,103,2.2406293975213214,06-14 19:40:24
PPO~cvae~regular,46,-415.7,3794.0,57,3.3203247378634093,06-14 19:40:29
PPO~cvae~regular,46,-533.46,3671.0,65,3.5941857984648156,06-14 19:40:34
PPO~cvae~regular,46,-512.3,1810.0,53,4.059173956616107,06-14 19:40:38
PPO~cvae~regular,46,-288.43,2254.0,32,4.55009454245803,06-14 19:40:43
PPO~cvae~regular,46,-142.79,166.0,21,5.5548472280931,06-14 19:40:47
PPO~cvae~regular,46,-259.82,1125.0,33,2.93014667427373,06-14 19:40:51
PPO~cvae~regular,46,-44.3,600.0,9,9.373485753070861,06-14 19:40:55
PPO~cvae~regular,46,-107.95,178.0,17,7.849481532813276,06-14 19:41:00
PPO~cvae~regular,46,-243.86,267.0,24,5.429149955791048,06-14 19:41:04
PPO~cvae~regular,46,-310.6,639.0,35,5.113921318035521,06-14 19:41:09
PPO~cvae~regular,46,-97.58,339.0,19,7.328549579062316,06-14 19:41:13
PPO~cvae~regular,46,-146.0,826.0,28,6.216774962361904,06-14 19:41:18
PPO~cvae~regular,46,-515.49,1690.0,88,2.9638590444337645,06-14 19:41:22
PPO~cvae~regular,46,-63.35,909.0,13,8.444764702667193,06-14 19:41:27
PPO~cvae~regular,46,-45.15,578.0,18,6.130454656902564,06-14 19:41:31
PPO~cvae~regular,46,-1.1600000000000001,116.0,4,10.599434303533922,06-14 19:41:34
PPO~cvae~regular,46,-150.15,1059.0,26,6.1628827697589195,06-14 19:41:38
PPO~cvae~regular,46,-49.96,1697.0,29,5.398930179730816,06-14 19:41:42
PPO~cvae~regular,46,-65.71,805.0,21,6.756127962227985,06-14 19:41:46
PPO~cvae~regular,46,-2.93,293.0,7,8.245793215936956,06-14 19:41:49
PPO~cvae~regular,46,-30.78,80.0,7,8.35625920884022,06-14 19:41:53
PPO~cvae~regular,46,-54.16,435.0,13,7.995780780589105,06-14 19:41:57
PPO~cvae~regular,46,-198.78,1132.0,32,5.795490922103303,06-14 19:42:02
PPO~cvae~regular,46,-17.76,68.0,14,9.839897437670684,06-14 19:42:05
PPO~cvae~regular,46,-77.52,245.0,16,7.938640028606728,06-14 19:42:09
PPO~cvae~regular,46,-65.07,480.0,12,8.08721835142742,06-14 19:42:12
PPO~cvae~regular,46,-0.46000000000000035,46.0,2,12.430947342618516,06-14 19:42:16
PPO~cvae~regular,46,-31.11,1072.0,13,4.792824710404618,06-14 19:42:20
PPO~cvae~regular,46,-29.18,110.0,7,10.081930679489165,06-14 19:42:24
PPO~cvae~regular,46,-0.69,69.0,2,11.456068871639822,06-14 19:42:28
PPO~cvae~regular,46,-46.52,355.0,18,7.547864130206273,06-14 19:42:31
PPO~cvae~regular,46,-22.55,648.0,9,7.043861685827118,06-14 19:42:36
PPO~cvae~regular,46,-14.11,186.0,3,9.056613943669316,06-14 19:42:40
PPO~cvae~regular,46,-162.87,1289.0,35,4.267979910765762,06-14 19:42:43
PPO~cvae~regular,46,-3.59,77.0,3,10.791566517527308,06-14 19:42:47
PPO~cvae~regular,46,-25.28,155.0,7,9.009682215153644,06-14 19:42:51
PPO~cvae~regular,46,-1.0699999999999998,68.0,3,11.558975125646,06-14 19:42:55
PPO~cvae~regular,46,-12.24,1224.0,15,4.938970502878152,06-14 19:42:58
PPO~cvae~regular,46,-22.4,291.0,7,6.980394327417421,06-14 19:43:01
PPO~cvae~regular,46,-7.14,628.0,13,4.4683689401821045,06-14 19:43:04
PPO~cvae~regular,46,-0.14000000000000007,14.0,1,12.989819021909696,06-14 19:43:08
PPO~cvae~regular,46,-0.14,14.0,1,12.969428974664467,06-14 19:43:10
PPO~cvae~regular,46,-1.1102230246251565e-16,0.0,0,13.65228846071399,06-14 19:43:14
PPO~cvae~regular,46,6.661338147750939e-16,0.0,0,12.23866055494979,06-14 19:43:17
PPO~cvae~regular,46,-5.551115123125783e-17,0.0,0,12.85315946013317,06-14 19:43:20
PPO~cvae~regular,46,-0.6800000000000009,68.0,2,7.780923148123061,06-14 19:43:23
PPO~cvae~regular,46,-2.96,296.0,7,6.983492700175402,06-14 19:43:26
PPO~cvae~regular,46,1.1102230246251565e-16,0.0,0,13.017349795977342,06-14 19:43:29
PPO~cvae~regular,46,-1.1400000000000001,114.0,4,10.495529693796268,06-14 19:43:32
PPO~cvae~regular,46,-0.14999999999999997,15.0,1,13.194343934379116,06-14 19:43:34
PPO~cvae~regular,46,-9.62,962.0,15,3.3611990723706775,06-14 19:43:37
PPO~cvae~regular,46,-1.1102230246251565e-16,0.0,0,12.036632547855875,06-14 19:43:40
PPO~cvae~regular,46,-0.66,66.0,2,11.64873942112523,06-14 19:43:43
PPO~cvae~regular,46,-11.12,695.0,4,11.21999911837492,06-14 19:43:46
PPO~cvae~regular,46,-1.1600000000000001,116.0,4,9.788450335142459,06-14 19:43:49
PPO~cvae~regular,46,-1.1700000000000002,117.0,4,9.485754831612933,06-14 19:43:51
PPO~cvae~regular,46,-0.2500000000000002,9.0,1,12.510923428619332,06-14 19:43:54
PPO~cvae~regular,46,-8.326672684688674e-17,0.0,0,11.21557479417087,06-14 19:43:57
PPO~cvae~regular,46,-6.53,247.0,2,10.902279425151498,06-14 19:44:00
PPO~cvae~regular,46,-9.25,405.0,7,9.124480547484202,06-14 19:44:03
PPO~cvae~regular,46,-0.14,14.0,1,12.824494940349098,06-14 19:44:05
PPO~cvae~regular,46,-0.6800000000000002,68.0,2,11.561664093770542,06-14 19:44:08
PPO~cvae~regular,46,0.0,0.0,0,12.064712155765243,06-14 19:44:11
PPO~cvae~regular,46,-36.17,2957.0,14,5.279600167300438,06-14 19:44:14
PPO~cvae~regular,46,-0.46999999999999975,0.0,0,8.575046224483376,06-14 19:44:17
PPO~cvae~regular,46,-1.1699999999999995,117.0,4,8.931425487195314,06-14 19:44:20
PPO~cvae~regular,46,-2.1000000000000005,210.0,4,10.358424565872431,06-14 19:44:23
