Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
PPO~cvae,47,-2197.82,4830.0,298,1.7839337970045441,06-14 20:09:54
PPO~cvae,47,-358.85,1826.0,120,3.995210658400618,06-14 20:10:05
PPO~cvae,47,-996.88,1807.0,195,2.8665288263521296,06-14 20:10:17
PPO~cvae,47,-470.98,1289.0,99,2.789533809517669,06-14 20:10:27
PPO~cvae,47,-597.41,1226.0,59,2.8419744264347107,06-14 20:10:35
PPO~cvae,47,-755.33,9978.0,116,2.69475922354775,06-14 20:10:43
PPO~cvae,47,-527.7,1427.0,76,2.869786099610766,06-14 20:10:52
PPO~cvae,47,-725.8,6873.0,103,1.767086007040912,06-14 20:11:01
PPO~cvae,47,-836.4,8882.0,115,1.525159682220276,06-14 20:11:10
PPO~cvae,47,-569.75,2184.0,58,2.951853520562093,06-14 20:11:18
PPO~cvae,47,-974.07,5696.0,121,2.463236278282409,06-14 20:11:25
PPO~cvae,47,-933.9,14121.0,169,2.6326911773730397,06-14 20:11:34
PPO~cvae,47,-740.29,5037.0,99,2.2091039299760817,06-14 20:11:41
PPO~cvae,47,-733.93,4723.0,105,1.962347489193032,06-14 20:11:48
PPO~cvae,47,-753.49,4125.0,86,2.3159739800568664,06-14 20:11:56
PPO~cvae,47,-294.74,1335.0,41,4.085323400239581,06-14 20:12:04
PPO~cvae,47,-656.2,9886.0,93,2.6894848637089668,06-14 20:12:12
PPO~cvae,47,-1066.11,19496.0,204,1.7151580095247623,06-14 20:12:20
PPO~cvae,47,-453.83,7349.0,71,3.824232736149968,06-14 20:12:28
PPO~cvae,47,-330.64,2537.0,34,3.9898037657765664,06-14 20:12:37
PPO~cvae,47,-564.15,3964.0,76,2.633124108140746,06-14 20:12:45
PPO~cvae,47,-793.54,6121.0,101,2.053187345225564,06-14 20:12:53
PPO~cvae,47,-721.57,9163.0,102,1.307150820648451,06-14 20:13:00
PPO~cvae,47,-672.58,2833.0,83,3.083236068344116,06-14 20:13:08
PPO~cvae,47,-761.1,1068.0,57,2.7183623144039424,06-14 20:13:16
PPO~cvae,47,-749.62,4400.0,85,2.03700686693583,06-14 20:13:23
PPO~cvae,47,-375.0,7321.0,51,3.6821553363185346,06-14 20:13:30
PPO~cvae,47,-531.24,6702.0,70,2.7164676859902612,06-14 20:13:38
PPO~cvae,47,-459.88,1990.0,63,4.06241354003836,06-14 20:13:46
PPO~cvae,47,-334.1,977.0,29,4.615665197633462,06-14 20:13:52
PPO~cvae,47,-698.8,2824.0,65,2.055872792594788,06-14 20:14:00
PPO~cvae,47,-375.38,1419.0,40,4.255233017964563,06-14 20:14:07
PPO~cvae,47,-328.99,669.0,46,3.5387852669945343,06-14 20:14:14
PPO~cvae,47,-409.26,1064.0,54,2.715408472170164,06-14 20:14:22
PPO~cvae,47,-423.23,988.0,48,4.110406460941157,06-14 20:14:30
