Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
PPO~cvae,45,-3028.87,7026.0,343,1.4754058585444694,06-13 17:28:55
PPO~cvae,45,-2228.5,22410.0,380,1.4386769760964375,06-13 17:29:09
PPO~cvae,45,-1623.07,5462.0,298,2.0319380472735866,06-13 17:29:20
PPO~cvae,45,-590.37,1158.0,113,3.079851798367019,06-13 17:29:31
PPO~cvae,45,-588.22,1032.0,113,3.083571301506407,06-13 17:29:39
PPO~cvae,45,-339.57,972.0,51,6.034981383081973,06-13 17:29:46
PPO~cvae,45,-298.03,525.0,36,3.8280319129842613,06-13 17:29:54
PPO~cvae,45,-122.25,1413.0,25,7.3884277069258895,06-13 17:30:02
PPO~cvae,45,-338.19,1614.0,61,5.489715538968662,06-13 17:30:10
PPO~cvae,45,-216.97,1930.0,25,4.838300821619482,06-13 17:30:17
PPO~cvae,45,-481.85,2503.0,76,3.105397387621597,06-13 17:30:23
PPO~cvae,45,-235.9,1218.0,45,5.797732141307686,06-13 17:30:31
PPO~cvae,45,-608.44,1310.0,55,2.79833815330172,06-13 17:30:38
PPO~cvae,45,-212.56,1099.0,35,4.279026213410017,06-13 17:30:46
PPO~cvae,45,-530.45,1729.0,67,2.9578530727900203,06-13 17:30:53
PPO~cvae,45,-2384.37,19948.0,327,1.118981039863966,06-13 17:31:02
PPO~cvae,45,-995.63,5996.0,156,2.41132713398621,06-13 17:31:10
PPO~cvae,45,-538.32,2202.0,68,2.901325506741818,06-13 17:31:17
PPO~cvae,45,-566.45,1304.0,69,2.880954982377911,06-13 17:31:23
PPO~cvae,45,-392.91,2126.0,56,3.5436548405018065,06-13 17:31:30
PPO~cvae,45,-1336.74,19850.0,223,1.0495087535127927,06-13 17:31:38
PPO~cvae,45,-457.84,2654.0,87,3.1007809341958668,06-13 17:31:46
PPO~cvae,45,-425.65,5371.0,64,3.8842167065972264,06-13 17:31:53
PPO~cvae,45,-453.75,4860.0,60,3.4378977908538553,06-13 17:32:00
PPO~cvae,45,-516.62,3301.0,60,3.768787549697744,06-13 17:32:08
PPO~cvae,45,-153.81,396.0,18,5.544083687219192,06-13 17:32:15
PPO~cvae,45,-558.29,3740.0,82,2.9639403601057706,06-13 17:32:22
PPO~cvae,45,-175.47,556.0,30,6.8591734888673805,06-13 17:32:29
PPO~cvae,45,-353.46,2296.0,31,3.007942395006345,06-13 17:32:37
PPO~cvae,45,-378.01,2935.0,77,4.713825114409525,06-13 17:32:45
PPO~cvae,45,-319.37,856.0,41,2.4268989504129967,06-13 17:32:51
PPO~cvae,45,-451.35,4117.0,93,2.237625179920342,06-13 17:32:57
PPO~cvae,45,-287.13,1201.0,49,3.883528826081408,06-13 17:33:04
PPO~cvae,45,-286.28,4348.0,52,1.9891445010767352,06-13 17:33:11
PPO~cvae,45,-292.07,3809.0,53,5.456733016689006,06-13 17:33:18
PPO~cvae,45,-224.58,722.0,34,5.331546160349378,06-13 17:33:23
PPO~cvae,45,-412.65,5151.0,95,1.6538476873304933,06-13 17:33:31
PPO~cvae,45,-242.89,932.0,41,4.393076096633011,06-13 17:33:37
PPO~cvae,45,-191.88,356.0,26,4.905108627344891,06-13 17:33:43
PPO~cvae,45,-236.05,3719.0,46,2.621809587867396,06-13 17:33:49
PPO~cvae,45,-69.48,621.0,25,5.135436344284917,06-13 17:33:54
PPO~cvae,45,-49.41,31.0,3,9.462538200047316,06-13 17:34:00
PPO~cvae,45,-227.38,1501.0,27,3.1645958396254033,06-13 17:34:06
PPO~cvae,45,-54.92,329.0,12,5.707111041212584,06-13 17:34:12
PPO~cvae,45,-197.08,2351.0,39,3.02131931739437,06-13 17:34:18
PPO~cvae,45,-59.71,75.0,7,7.691584144038234,06-13 17:34:23
PPO~cvae,45,-95.14,4025.0,36,2.7865975233498124,06-13 17:34:28
PPO~cvae,45,-91.84,968.0,21,6.978652811508335,06-13 17:34:32
PPO~cvae,45,-96.8,459.0,16,6.74418547889189,06-13 17:34:38
PPO~cvae,45,-94.98,561.0,22,4.8533539119459315,06-13 17:34:43
PPO~cvae,45,-132.01,4010.0,41,2.7224882463397195,06-13 17:34:49
PPO~cvae,45,-61.97,340.0,15,5.493369223864448,06-13 17:34:53
PPO~cvae,45,-222.95,5358.0,42,2.546093766682649,06-13 17:34:58
PPO~cvae,45,-152.71,2372.0,35,3.6010991378480033,06-13 17:35:03
PPO~cvae,45,-156.19,634.0,30,4.663982413693386,06-13 17:35:09
PPO~cvae,45,-122.69,1419.0,34,4.286648931120859,06-13 17:35:13
PPO~cvae,45,-34.29,310.0,10,6.256303534953178,06-13 17:35:17
PPO~cvae,45,-54.03,326.0,12,6.815529517212515,06-13 17:35:22
PPO~cvae,45,-47.39,349.0,15,5.71185740588481,06-13 17:35:27
PPO~cvae,45,-89.15,894.0,18,5.528310947528978,06-13 17:35:32
PPO~cvae,45,-72.19,1442.0,20,5.253836307308417,06-13 17:35:37
PPO~cvae,45,-60.68,411.0,9,7.7466089104135465,06-13 17:35:42
PPO~cvae,45,-8.16,816.0,11,6.5438961562557365,06-13 17:35:47
PPO~cvae,45,-51.07,65.0,9,6.221191368748679,06-13 17:35:52
PPO~cvae,45,-28.45,1213.0,19,5.0548188238371035,06-13 17:35:57
PPO~cvae,45,-11.22,447.0,11,6.878070246319917,06-13 17:36:02
PPO~cvae,45,-11.34,174.0,4,10.816446802513312,06-13 17:36:08
PPO~cvae,45,-2.31,95.0,3,11.806913175072879,06-13 17:36:13
PPO~cvae,45,-7.79,341.0,9,7.454328176782387,06-13 17:36:18
PPO~cvae,45,-2.95,295.0,7,7.472055806604569,06-13 17:36:22
PPO~cvae,45,-9.75,30.0,3,7.373423429500318,06-13 17:36:27
PPO~cvae,45,-9.44,241.0,5,10.20038958791346,06-13 17:36:31
PPO~cvae,45,-0.28,28.0,1,12.850133396631657,06-13 17:36:36
PPO~cvae,45,-1.3800000000000001,19.0,1,12.084435008079504,06-13 17:36:40
PPO~cvae,45,-0.28,28.0,1,12.877965328246303,06-13 17:36:44
PPO~cvae,45,-1.3877787807814457e-16,0.0,0,12.685917504033881,06-13 17:36:49
PPO~cvae,45,-1.2700000000000002,127.0,4,9.520133400076423,06-13 17:36:54
PPO~cvae,45,-0.27000000000000013,27.0,1,12.75392918476089,06-13 17:36:58
PPO~cvae,45,0.0,0.0,0,13.657197075891704,06-13 17:37:02
PPO~cvae,45,-2.34,234.0,6,8.402897581825584,06-13 17:37:07
PPO~cvae,45,-0.3899999999999999,37.0,2,12.211682992981531,06-13 17:37:11
PPO~cvae,45,-5.551115123125783e-17,0.0,0,13.153607205980917,06-13 17:37:15
PPO~cvae,45,-0.2300000000000003,23.0,1,12.813356692945046,06-13 17:37:20
PPO~cvae,45,0.0,0.0,0,13.24151452761841,06-13 17:37:24
PPO~cvae,45,2.7755575615628914e-16,0.0,0,13.510112496296045,06-13 17:37:29
PPO~cvae,45,-5.551115123125783e-17,0.0,0,13.19362165298667,06-13 17:37:33
PPO~cvae,45,-4.01,401.0,8,7.661001139765621,06-13 17:37:37
PPO~cvae,45,3.3306690738754696e-16,0.0,0,12.248654798134222,06-13 17:37:41
PPO~cvae,45,-1.26,9.0,1,12.637915447236194,06-13 17:37:46
PPO~cvae,45,-1.27,127.0,4,11.07980899749879,06-13 17:37:51
PPO~cvae,45,-1.2499999999999998,125.0,4,10.518328177056791,06-13 17:37:56
PPO~cvae,45,-2.94,294.0,7,7.8807875967538825,06-13 17:38:00
PPO~cvae,45,-2.15,95.0,4,9.67832698305805,06-13 17:38:05
PPO~cvae,45,-12.72,76.0,5,9.16995664575528,06-13 17:38:09
PPO~cvae,45,-1.6100000000000003,27.0,1,11.728950866659332,06-13 17:38:13
PPO~cvae,45,-14.34,165.0,6,10.289118031239942,06-13 17:38:18
PPO~cvae,45,-4.36,5.0,2,11.994582149554743,06-13 17:38:22
PPO~cvae,45,-1.9599999999999997,76.0,3,11.757114331794394,06-13 17:38:27
PPO~cvae,45,-16.08,153.0,5,9.735232348776105,06-13 17:38:31
PPO~cvae,45,-7.12,297.0,7,6.6156659428962215,06-13 17:38:36
