Algorithm,Seed,Return,Log time
DQN~test,43,0.9111111111111111,06-15 17:16:44
DQN~test,43,6.869164624703174,06-15 17:16:45
DQN~test,43,3.1997346098960406,06-15 17:16:45
DQN~test,43,0.888266940564173,06-15 17:16:45
DQN~test,43,12.981821051673723,06-15 17:16:45
DQN~test,43,6.442438073309365,06-15 17:16:46
DQN~test,43,3.957548754755383,06-15 17:16:46
DQN~test,43,3.286497072540582,06-15 17:16:46
DQN~test,43,2.04239721301885,06-15 17:16:46
DQN~test,43,4.529508484240984,06-15 17:16:46
DQN~test,43,15.112228714778809,06-15 17:16:47
DQN~test,43,2.5099098024248163,06-15 17:16:47
DQN~test,43,4.271026102081039,06-15 17:16:47
DQN~test,43,3.226314532555289,06-15 17:16:47
DQN~test,43,0.3157750342935528,06-15 17:16:48
DQN~test,43,3.575462709823285,06-15 17:16:48
DQN~test,43,3.2232455258738355,06-15 17:16:48
DQN~test,43,3.3324065629533286,06-15 17:16:48
DQN~test,43,6.509328416120322,06-15 17:16:48
DQN~test,43,0.2935528120713306,06-15 17:16:48
DQN~test,43,3.286537169695225,06-15 17:16:49
DQN~test,43,2.085647004096102,06-15 17:16:49
DQN~test,43,2.5981339597134294,06-15 17:16:49
DQN~test,43,4.288345766717669,06-15 17:16:49
DQN~test,43,2.196758115207213,06-15 17:16:49
DQN~test,43,4.620180966426373,06-15 17:16:49
DQN~test,43,2.5310211293445555,06-15 17:16:50
DQN~test,43,2.7996955122319305,06-15 17:16:50
DQN~test,43,0.8222222222222222,06-15 17:16:50
DQN~test,43,1.7993772769048253,06-15 17:16:50
DQN~test,43,1.7327113850086175,06-15 17:16:50
DQN~test,43,11.603506020150837,06-15 17:16:50
DQN~test,43,6.929206092646595,06-15 17:16:51
DQN~test,43,0.9294177018851116,06-15 17:16:51
DQN~test,43,7.906970155472377,06-15 17:16:51
DQN~test,43,3.8693294312079027,06-15 17:16:51
DQN~test,43,5.419247010483329,06-15 17:16:52
DQN~test,43,4.777902746895373,06-15 17:16:52
DQN~test,43,2.5286694101508917,06-15 17:16:52
DQN~test,43,5.001693994645936,06-15 17:16:52
DQN~test,43,19.41892218659895,06-15 17:16:53
DQN~test,43,0.9824417009602194,06-15 17:16:53
DQN~test,43,1.313462830304775,06-15 17:16:53
DQN~test,43,2.5977516348135916,06-15 17:16:53
DQN~test,43,1.735645537322111,06-15 17:16:53
DQN~test,43,2.752654738587653,06-15 17:16:53
DQN~test,43,2.090778474579395,06-15 17:16:54
DQN~test,43,2.046796163638108,06-15 17:16:54
DQN~test,43,0.3157750342935528,06-15 17:16:54
DQN~test,43,2.890618325503636,06-15 17:16:54
DQN~test,43,4.891545768092782,06-15 17:16:54
DQN~test,43,0.6865371696952249,06-15 17:16:54
DQN~test,43,1.5993772769048251,06-15 17:16:54
DQN~test,43,2.374217986238357,06-15 17:16:54
DQN~test,43,0.888266940564173,06-15 17:16:55
DQN~test,43,9.64181390945982,06-15 17:16:55
DQN~test,43,0.9824417009602194,06-15 17:16:55
DQN~test,43,0.7999999999999999,06-15 17:16:55
DQN~test,43,11.535996096081215,06-15 17:16:56
