Algorithm,Seed,Return,Pool size,Log time
RDQN~cvae_STA~regular,44,2.781818977544364,4,06-18 17:52:11
RDQN~cvae_STA~regular,44,2.781818977544364,8,06-18 17:52:12
RDQN~cvae_STA~regular,44,2.781818977544364,12,06-18 17:52:12
RDQN~cvae_STA~regular,44,2.781818977544364,16,06-18 17:52:12
RDQN~cvae_STA~regular,44,2.781818977544364,20,06-18 17:52:12
RDQN~cvae_STA~regular,44,2.781818977544364,24,06-18 17:52:12
RDQN~cvae_STA~regular,44,2.781818977544364,28,06-18 17:52:12
RDQN~cvae_STA~regular,44,2.781818977544364,32,06-18 17:52:13
RDQN~cvae_STA~regular,44,2.781818977544364,36,06-18 17:52:13
RDQN~cvae_STA~regular,44,2.781818977544364,40,06-18 17:52:13
RDQN~cvae_STA~regular,44,2.781818977544364,44,06-18 17:52:13
RDQN~cvae_STA~regular,44,2.781818977544364,48,06-18 17:52:13
RDQN~cvae_STA~regular,44,2.781818977544364,52,06-18 17:52:13
RDQN~cvae_STA~regular,44,2.781818977544364,56,06-18 17:52:13
RDQN~cvae_STA~regular,44,2.781818977544364,60,06-18 17:52:14
RDQN~cvae_STA~regular,44,2.781818977544364,64,06-18 17:52:14
RDQN~cvae_STA~regular,44,2.781818977544364,68,06-18 17:52:14
RDQN~cvae_STA~regular,44,2.781818977544364,72,06-18 17:52:14
RDQN~cvae_STA~regular,44,2.781818977544364,76,06-18 17:52:14
RDQN~cvae_STA~regular,44,2.781818977544364,80,06-18 17:52:14
RDQN~cvae_STA~regular,44,2.781818977544364,84,06-18 17:52:14
RDQN~cvae_STA~regular,44,2.781818977544364,88,06-18 17:52:15
RDQN~cvae_STA~regular,44,2.781818977544364,92,06-18 17:52:15
RDQN~cvae_STA~regular,44,2.781818977544364,96,06-18 17:52:15
RDQN~cvae_STA~regular,44,2.781818977544364,100,06-18 17:52:15
RDQN~cvae_STA~regular,44,2.781818977544364,104,06-18 17:52:15
RDQN~cvae_STA~regular,44,2.781818977544364,108,06-18 17:52:15
RDQN~cvae_STA~regular,44,2.781818977544364,112,06-18 17:52:15
RDQN~cvae_STA~regular,44,2.781818977544364,116,06-18 17:52:16
RDQN~cvae_STA~regular,44,2.781818977544364,120,06-18 17:52:16
RDQN~cvae_STA~regular,44,2.781818977544364,124,06-18 17:52:16
RDQN~cvae_STA~regular,44,2.781818977544364,128,06-18 17:52:16
RDQN~cvae_STA~regular,44,2.781818977544364,132,06-18 17:52:16
RDQN~cvae_STA~regular,44,2.781818977544364,136,06-18 17:52:16
RDQN~cvae_STA~regular,44,2.781818977544364,140,06-18 17:52:17
RDQN~cvae_STA~regular,44,2.781818977544364,144,06-18 17:52:17
RDQN~cvae_STA~regular,44,2.781818977544364,148,06-18 17:52:17
RDQN~cvae_STA~regular,44,2.781818977544364,152,06-18 17:52:17
RDQN~cvae_STA~regular,44,2.781818977544364,156,06-18 17:52:17
RDQN~cvae_STA~regular,44,2.781818977544364,160,06-18 17:52:17
RDQN~cvae_STA~regular,44,2.781818977544364,164,06-18 17:52:17
RDQN~cvae_STA~regular,44,2.781818977544364,168,06-18 17:52:18
RDQN~cvae_STA~regular,44,2.781818977544364,172,06-18 17:52:18
RDQN~cvae_STA~regular,44,2.781818977544364,176,06-18 17:52:18
RDQN~cvae_STA~regular,44,2.781818977544364,180,06-18 17:52:18
RDQN~cvae_STA~regular,44,2.781818977544364,184,06-18 17:52:18
RDQN~cvae_STA~regular,44,2.781818977544364,188,06-18 17:52:18
RDQN~cvae_STA~regular,44,2.781818977544364,192,06-18 17:52:18
RDQN~cvae_STA~regular,44,2.781818977544364,196,06-18 17:52:19
RDQN~cvae_STA~regular,44,2.781818977544364,200,06-18 17:52:19
RDQN~cvae_STA~regular,44,2.781818977544364,204,06-18 17:52:19
RDQN~cvae_STA~regular,44,2.781818977544364,208,06-18 17:52:19
RDQN~cvae_STA~regular,44,2.781818977544364,212,06-18 17:52:19
RDQN~cvae_STA~regular,44,2.781818977544364,216,06-18 17:52:19
RDQN~cvae_STA~regular,44,2.781818977544364,220,06-18 17:52:19
RDQN~cvae_STA~regular,44,2.781818977544364,224,06-18 17:52:20
RDQN~cvae_STA~regular,44,2.781818977544364,228,06-18 17:52:20
RDQN~cvae_STA~regular,44,2.781818977544364,232,06-18 17:52:20
RDQN~cvae_STA~regular,44,2.781818977544364,236,06-18 17:52:20
RDQN~cvae_STA~regular,44,2.781818977544364,240,06-18 17:52:20
RDQN~cvae_STA~regular,44,2.781818977544364,244,06-18 17:52:20
RDQN~cvae_STA~regular,44,2.781818977544364,248,06-18 17:52:21
RDQN~cvae_STA~regular,44,2.781818977544364,252,06-18 17:52:21
RDQN~cvae_STA~regular,44,2.781818977544364,256,06-18 17:52:21
RDQN~cvae_STA~regular,44,1.5300914485405464,644,06-18 17:52:21
RDQN~cvae_STA~regular,44,5.374214300098209,652,06-18 17:52:22
RDQN~cvae_STA~regular,44,0.998798691313705,654,06-18 17:52:22
RDQN~cvae_STA~regular,44,69.77391547575236,754,06-18 17:52:28
RDQN~cvae_STA~regular,44,1.7771550546826032,757,06-18 17:52:29
RDQN~cvae_STA~regular,44,4.042092725250781,763,06-18 17:52:29
RDQN~cvae_STA~regular,44,3.908135899372217,769,06-18 17:52:29
RDQN~cvae_STA~regular,44,67.82022105761843,2330,06-18 17:52:36
RDQN~cvae_STA~regular,44,62.24209491568774,7136,06-18 17:52:43
RDQN~cvae_STA~regular,44,1.0438224961197284,7138,06-18 17:52:43
RDQN~cvae_STA~regular,44,2.3532038363618915,7142,06-18 17:52:43
RDQN~cvae_STA~regular,44,2.5104891627863952,7146,06-18 17:52:44
RDQN~cvae_STA~regular,44,1.6397805212620027,7149,06-18 17:52:44
RDQN~cvae_STA~regular,44,67.57546270981902,20000,06-18 17:52:51
RDQN~cvae_STA~regular,44,8.68743887946546,20000,06-18 17:52:52
RDQN~cvae_STA~regular,44,4.5973292760060005,20000,06-18 17:52:53
RDQN~cvae_STA~regular,44,6.6862710404269645,20000,06-18 17:52:54
RDQN~cvae_STA~regular,44,7.509109952469905,20000,06-18 17:52:54
RDQN~cvae_STA~regular,44,7.709109167352743,20000,06-18 17:52:55
RDQN~cvae_STA~regular,44,3.021062783066182,20000,06-18 17:52:55
RDQN~cvae_STA~regular,44,3.5754655737890007,20000,06-18 17:52:56
RDQN~cvae_STA~regular,44,15.599686182679548,20000,06-18 17:52:57
RDQN~cvae_STA~regular,44,67.79709700608325,20000,06-18 17:53:05
RDQN~cvae_STA~regular,44,5.932989535324825,20000,06-18 17:53:06
RDQN~cvae_STA~regular,44,7.109939999945226,20000,06-18 17:53:06
RDQN~cvae_STA~regular,44,68.43999161543194,20000,06-18 17:53:14
RDQN~cvae_STA~regular,44,6.219831192788121,20000,06-18 17:53:14
RDQN~cvae_STA~regular,44,7.620172247963153,20000,06-18 17:53:15
RDQN~cvae_STA~regular,44,9.071642292123425,20000,06-18 17:53:16
RDQN~cvae_STA~regular,44,0.9542674805380679,20000,06-18 17:53:16
RDQN~cvae_STA~regular,44,3.665819898133836,20000,06-18 17:53:17
RDQN~cvae_STA~regular,44,7.709109167352743,20000,06-18 17:53:18
RDQN~cvae_STA~regular,44,6.666666758234864,20000,06-18 17:53:18
RDQN~cvae_STA~regular,44,8.308801400318046,20000,06-18 17:53:19
RDQN~cvae_STA~regular,44,7.308486464431259,20000,06-18 17:53:20
RDQN~cvae_STA~regular,44,7.597958154072639,20000,06-18 17:53:20
RDQN~cvae_STA~regular,44,7.691546387001793,20000,06-18 17:53:21
RDQN~cvae_STA~regular,44,15.397101787547808,20000,06-18 17:53:23
RDQN~cvae_STA~regular,44,8.286882553799616,20000,06-18 17:53:23
