Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
sumo,42,-3616.85,24959.0,486,1.6003995927952661,06-13 12:43:46
sumo,42,-1526.65,9198.0,298,2.085914081148006,06-13 12:44:08
