Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
PPO~KeepTrain~cvae~regular,52,-2207.86,19118.0,347,1.4888685523880008,06-14 12:52:37
PPO~KeepTrain~cvae~regular,52,-928.72,2358.0,172,2.4950688748900145,06-14 12:52:45
PPO~KeepTrain~cvae~regular,52,-353.41,5976.0,152,1.5454845201966387,06-14 12:52:51
PPO~KeepTrain~cvae~regular,52,-427.41,4324.0,75,4.985740390849973,06-14 12:52:56
PPO~KeepTrain~cvae~regular,52,-519.58,5418.0,74,2.6208892646182007,06-14 12:53:01
PPO~KeepTrain~cvae~regular,52,-699.88,11186.0,91,1.792926185795183,06-14 12:53:05
PPO~KeepTrain~cvae~regular,52,-416.4,1718.0,57,3.527797038144318,06-14 12:53:10
PPO~KeepTrain~cvae~regular,52,-520.2,3742.0,69,2.8646333897586347,06-14 12:53:15
PPO~KeepTrain~cvae~regular,52,-629.45,6948.0,90,1.617560164142446,06-14 12:53:19
PPO~KeepTrain~cvae~regular,52,-402.66,1039.0,51,4.059244059978728,06-14 12:53:24
PPO~KeepTrain~cvae~regular,52,-699.93,2033.0,108,3.678670494037067,06-14 12:53:29
PPO~KeepTrain~cvae~regular,52,-537.29,1339.0,78,3.215010104288253,06-14 12:53:33
PPO~KeepTrain~cvae~regular,52,-402.94,1209.0,93,3.426264474723306,06-14 12:53:38
PPO~KeepTrain~cvae~regular,52,-408.09,1783.0,38,5.361274352661356,06-14 12:53:43
PPO~KeepTrain~cvae~regular,52,-230.58,646.0,31,5.368712508520639,06-14 12:53:48
PPO~KeepTrain~cvae~regular,52,-572.23,3029.0,55,3.2206556729857074,06-14 12:53:53
PPO~KeepTrain~cvae~regular,52,-94.34,588.0,20,6.657922541247545,06-14 12:53:57
PPO~KeepTrain~cvae~regular,52,-79.4,304.0,33,7.012935188681579,06-14 12:54:02
PPO~KeepTrain~cvae~regular,52,-106.01,798.0,31,5.885336055819041,06-14 12:54:08
PPO~KeepTrain~cvae~regular,52,-897.67,2276.0,134,2.0563065610636313,06-14 12:54:14
PPO~KeepTrain~cvae~regular,52,-367.01,1833.0,56,5.2758584510749165,06-14 12:54:21
PPO~KeepTrain~cvae~regular,52,-489.65,3377.0,77,2.8209187631931187,06-14 12:54:27
PPO~KeepTrain~cvae~regular,52,-139.33,787.0,24,3.4368689710312212,06-14 12:54:32
PPO~KeepTrain~cvae~regular,52,-465.59,1272.0,45,3.1104621437013313,06-14 12:54:37
PPO~KeepTrain~cvae~regular,52,-362.88,710.0,38,4.844035810179437,06-14 12:54:42
PPO~KeepTrain~cvae~regular,52,-139.72,342.0,20,5.206858152699296,06-14 12:54:46
PPO~KeepTrain~cvae~regular,52,-288.42,1152.0,69,4.35820836498006,06-14 12:54:50
PPO~KeepTrain~cvae~regular,52,-264.9,857.0,29,4.242052532181109,06-14 12:54:55
PPO~KeepTrain~cvae~regular,52,-486.32,1631.0,78,4.463883722642934,06-14 12:54:59
PPO~KeepTrain~cvae~regular,52,-178.0,697.0,32,4.180368669937779,06-14 12:55:02
PPO~KeepTrain~cvae~regular,52,-343.31,1396.0,73,5.104269794826511,06-14 12:55:07
PPO~KeepTrain~cvae~regular,52,-23.88,329.0,7,9.522855095501301,06-14 12:55:11
PPO~KeepTrain~cvae~regular,52,-168.31,1035.0,35,6.318184126444945,06-14 12:55:15
PPO~KeepTrain~cvae~regular,52,-225.12,1658.0,47,4.4628602576467875,06-14 12:55:20
PPO~KeepTrain~cvae~regular,52,-220.63,1219.0,40,4.013696697841116,06-14 12:55:24
PPO~KeepTrain~cvae~regular,52,-20.2,156.0,10,8.316224863542454,06-14 12:55:28
PPO~KeepTrain~cvae~regular,52,-103.84,1194.0,53,5.127953137124404,06-14 12:55:33
PPO~KeepTrain~cvae~regular,52,-1.2300000000000002,116.0,5,10.795584163435977,06-14 12:55:37
PPO~KeepTrain~cvae~regular,52,-195.53,1712.0,57,5.046387060838197,06-14 12:55:41
PPO~KeepTrain~cvae~regular,52,-144.16,581.0,37,5.13833275972315,06-14 12:55:45
PPO~KeepTrain~cvae~regular,52,-76.95,257.0,13,6.825750315578015,06-14 12:55:50
PPO~KeepTrain~cvae~regular,52,-134.15,324.0,27,7.0935580295303255,06-14 12:55:53
PPO~KeepTrain~cvae~regular,52,-6.97,230.0,9,8.269805358794521,06-14 12:55:57
PPO~KeepTrain~cvae~regular,52,-4.190000000000001,419.0,6,9.068874060196405,06-14 12:56:01
PPO~KeepTrain~cvae~regular,52,-13.45,63.0,4,9.973867162126727,06-14 12:56:05
PPO~KeepTrain~cvae~regular,52,-25.71,297.0,18,6.34725313774693,06-14 12:56:09
PPO~KeepTrain~cvae~regular,52,-38.44,338.0,22,5.098840456619515,06-14 12:56:13
PPO~KeepTrain~cvae~regular,52,-32.84,373.0,18,6.890036417014633,06-14 12:56:16
PPO~KeepTrain~cvae~regular,52,-28.01,154.0,10,9.118675491611878,06-14 12:56:20
PPO~KeepTrain~cvae~regular,52,-1.02,102.0,4,9.116372543604252,06-14 12:56:23
PPO~KeepTrain~cvae~regular,52,-55.0,345.0,11,7.441890906759974,06-14 12:56:26
PPO~KeepTrain~cvae~regular,52,-17.1,367.0,11,4.86763165160131,06-14 12:56:29
PPO~KeepTrain~cvae~regular,52,-8.881784197001252e-16,0.0,0,12.998890740085162,06-14 12:56:32
PPO~KeepTrain~cvae~regular,52,2.914335439641036e-16,0.0,0,13.52462819169131,06-14 12:56:35
PPO~KeepTrain~cvae~regular,52,-2.72,272.0,7,6.561693550165815,06-14 12:56:38
PPO~KeepTrain~cvae~regular,52,-1.5265566588595902e-16,0.0,0,13.047143499677938,06-14 12:56:41
PPO~KeepTrain~cvae~regular,52,-48.44,4844.0,36,1.5970214070410815,06-14 12:56:44
PPO~KeepTrain~cvae~regular,52,-2.54,133.0,6,10.604855172539661,06-14 12:56:47
PPO~KeepTrain~cvae~regular,52,-0.6699999999999995,67.0,2,7.6720179346051065,06-14 12:56:50
PPO~KeepTrain~cvae~regular,52,-11.95,476.0,13,7.6372171637964845,06-14 12:56:52
PPO~KeepTrain~cvae~regular,52,-51.03,5065.0,29,2.2649075704478907,06-14 12:56:55
PPO~KeepTrain~cvae~regular,52,-15.7,954.0,16,3.0777688466133033,06-14 12:56:58
PPO~KeepTrain~cvae~regular,52,-9.39,939.0,8,8.372588155458562,06-14 12:57:01
PPO~KeepTrain~cvae~regular,52,-3.36,336.0,9,5.239364976866215,06-14 12:57:04
PPO~KeepTrain~cvae~regular,52,-2.220446049250313e-16,0.0,0,13.219633914329252,06-14 12:57:08
PPO~KeepTrain~cvae~regular,52,-2.6800000000000006,268.0,7,6.955617362839338,06-14 12:57:10
PPO~KeepTrain~cvae~regular,52,-2.73,273.0,8,7.766397864007274,06-14 12:57:13
PPO~KeepTrain~cvae~regular,52,-2.67,267.0,7,6.342407916088702,06-14 12:57:15
PPO~KeepTrain~cvae~regular,52,-12.21,114.0,4,3.457437991033882,06-14 12:57:18
PPO~KeepTrain~cvae~regular,52,-0.45,45.0,2,12.42648108102886,06-14 12:57:21
PPO~KeepTrain~cvae~regular,52,-6.239999999999998,624.0,10,8.255731484474103,06-14 12:57:24
PPO~KeepTrain~cvae~regular,52,-15.46,1546.0,20,2.6192157448584896,06-14 12:57:27
PPO~KeepTrain~cvae~regular,52,-9.43,943.0,12,5.983764899297617,06-14 12:57:29
PPO~KeepTrain~cvae~regular,52,-4.0600000000000005,406.0,9,5.296743426794461,06-14 12:57:32
PPO~KeepTrain~cvae~regular,52,-3.75,375.0,8,4.670992569910786,06-14 12:57:35
PPO~KeepTrain~cvae~regular,52,-2.6799999999999997,268.0,7,5.427749299251131,06-14 12:57:37
PPO~KeepTrain~cvae~regular,52,-3.36,336.0,9,8.019308623378443,06-14 12:57:40
